No of BETA is:  1
 CN                  
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
    0.016    0.016    0.013    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
    0.017    0.017    0.014    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
   -0.001   -0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
   -0.001   -0.001    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
    0.003    0.004    0.004    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
    0.008    0.008    0.007    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
 CNAD                
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
    0.287    0.287    0.287    0.286    0.336    0.314    0.279    0.258    0.255    0.260    0.270
    0.287    0.287    0.287    0.286    0.336    0.314    0.279    0.258    0.255    0.260    0.270
    0.287    0.287    0.287    0.286    0.336    0.314    0.279    0.258    0.255    0.260    0.270
    0.287    0.287    0.287    0.286    0.336    0.314    0.279    0.258    0.255    0.260    0.270
    0.287    0.287    0.287    0.286    0.336    0.314    0.279    0.258    0.255    0.260    0.270
    0.287    0.287    0.287    0.286    0.336    0.314    0.279    0.258    0.255    0.260    0.270
    0.287    0.287    0.287    0.286    0.336    0.314    0.279    0.258    0.255    0.260    0.270
 CMAD                
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
   -0.320   -0.343   -0.406   -0.571   -0.529   -0.502   -0.457   -0.432   -0.428   -0.433   -0.447
   -0.320   -0.343   -0.406   -0.571   -0.529   -0.502   -0.457   -0.432   -0.428   -0.433   -0.447
   -0.320   -0.343   -0.406   -0.571   -0.529   -0.502   -0.457   -0.432   -0.428   -0.433   -0.447
   -0.320   -0.343   -0.406   -0.571   -0.529   -0.502   -0.457   -0.432   -0.428   -0.433   -0.447
   -0.320   -0.343   -0.406   -0.571   -0.529   -0.502   -0.457   -0.432   -0.428   -0.433   -0.447
   -0.320   -0.343   -0.406   -0.571   -0.529   -0.502   -0.457   -0.432   -0.428   -0.433   -0.447
   -0.320   -0.343   -0.406   -0.571   -0.529   -0.502   -0.457   -0.432   -0.428   -0.433   -0.447
 CYR                 
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
    0.741    0.746    0.752    0.808    0.721    0.618    0.385    0.326    0.304    0.295    0.295
    0.737    0.742    0.747    0.802    0.717    0.616    0.385    0.326    0.305    0.296    0.298
    0.730    0.734    0.737    0.786    0.709    0.613    0.387    0.330    0.309    0.302    0.294
    0.747    0.751    0.744    0.769    0.696    0.616    0.394    0.345    0.329    0.324    0.308
    0.760    0.764    0.748    0.752    0.681    0.606    0.389    0.344    0.330    0.329    0.315
    0.809    0.815    0.786    0.755    0.678    0.606    0.393    0.351    0.339    0.331    0.328
    0.870    0.878    0.834    0.770    0.677    0.610    0.403    0.364    0.352    0.334    0.331
 CLNR                
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
   -2.713   -2.769   -2.914   -3.455   -2.823   -2.371   -1.440   -1.189   -1.088   -1.046   -1.038
   -2.702   -2.758   -2.901   -3.431   -2.812   -2.363   -1.440   -1.190   -1.093   -1.052   -1.054
   -2.677   -2.733   -2.866   -3.365   -2.782   -2.353   -1.448   -1.207   -1.117   -1.081   -1.042
   -2.741   -2.795   -2.889   -3.288   -2.730   -2.363   -1.482   -1.279   -1.207   -1.183   -1.110
   -2.733   -2.785   -2.854   -3.188   -2.665   -2.320   -1.470   -1.284   -1.223   -1.206   -1.147
   -2.842   -2.898   -2.926   -3.169   -2.643   -2.322   -1.487   -1.315   -1.265   -1.224   -1.205
   -2.999   -3.055   -3.037   -3.188   -2.631   -2.327   -1.527   -1.372   -1.324   -1.238   -1.230
 CLLR                
 $DEFLCT DELTA1=0.,0.,0.,0.,$                                                   
                      
    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000    0.000
    0.004    0.005    0.005    0.006    0.002    0.001    0.001    0.000    0.000    0.000    0.000
    0.012    0.012    0.013    0.015    0.005    0.003    0.002    0.001    0.001    0.001    0.001
    0.013    0.013    0.015    0.020    0.008    0.003   -0.001   -0.003   -0.004   -0.005   -0.005
   -0.021   -0.024   -0.022   -0.008    0.001   -0.012   -0.020   -0.029   -0.035   -0.041   -0.037
   -0.033   -0.035   -0.032   -0.017   -0.003   -0.019   -0.033   -0.049   -0.061   -0.062   -0.062
