Mach,alpha_deg,def_roll,Cll
0.5,20,8,-0.179
0.6,0,8,-0.394
0.6,2,8,-0.394
0.6,4,8,-0.391
0.6,6,8,-0.382
0.6,8,8,-0.366
0.6,10,8,-0.349
0.6,12,8,-0.321
0.6,14,8,-0.287
0.6,16,8,-0.257
0.6,18,8,-0.23
0.6,20,8,-0.221
0.7,0,8,-0.484
0.7,2,8,-0.487
0.7,4,8,-0.495
0.7,6,8,-0.503
0.7,8,8,-0.506
0.7,10,8,-0.498
0.7,12,8,-0.473
0.7,14,8,-0.443
0.7,16,8,-0.4
0.7,18,8,-0.342
0.7,20,8,-0.302
0.8,0,8,-0.549
0.8,2,8,-0.552
0.8,4,8,-0.559
0.8,6,8,-0.567
0.8,8,8,-0.571
0.8,10,8,-0.566
0.8,12,8,-0.545
0.8,14,8,-0.516
0.8,16,8,-0.477
0.8,18,8,-0.412
0.8,20,8,-0.373
0.9,0,8,-0.666
0.9,2,8,-0.666
0.9,4,8,-0.667
0.9,6,8,-0.666
0.9,8,8,-0.661
0.9,10,8,-0.647
0.9,12,8,-0.622
0.9,14,8,-0.589
0.9,16,8,-0.557
0.9,18,8,-0.488
0.9,20,8,-0.453
1,0,8,-0.959
1,2,8,-0.958
1,4,8,-0.957
1,6,8,-0.954
1,8,8,-0.95
1,10,8,-0.939
1,12,8,-0.917
1,14,8,-0.88
1,16,8,-0.849
1,18,8,-0.778
1,20,8,-0.716
0.1,0,10,-0.401
0.1,2,10,-0.401
0.1,4,10,-0.399
0.1,6,10,-0.39
0.1,8,10,-0.375
0.1,10,10,-0.36
0.1,12,10,-0.334
0.1,14,10,-0.286
0.1,16,10,-0.235
0.1,18,10,-0.175
0.1,20,10,-0.143
0.2,0,10,-0.409
0.2,2,10,-0.409
0.2,4,10,-0.406
0.2,6,10,-0.395
0.2,8,10,-0.379
0.2,10,10,-0.36
0.2,12,10,-0.33
0.2,14,10,-0.287
0.2,16,10,-0.242
0.2,18,10,-0.189
0.2,20,10,-0.162
0.3,0,10,-0.421
0.3,2,10,-0.42
0.3,4,10,-0.414
0.3,6,10,-0.402
0.3,8,10,-0.386
0.3,10,10,-0.363
0.3,12,10,-0.33
0.3,14,10,-0.29
0.3,16,10,-0.253
0.3,18,10,-0.211
0.3,20,10,-0.191
0.4,0,10,-0.438
0.4,2,10,-0.436
0.4,4,10,-0.429
0.4,6,10,-0.416
0.4,8,10,-0.401
0.4,10,10,-0.376
0.4,12,10,-0.341
0.4,14,10,-0.303
0.4,16,10,-0.269
0.4,18,10,-0.232
0.4,20,10,-0.216
0.5,0,10,-0.462
0.5,2,10,-0.46
0.5,4,10,-0.452
0.5,6,10,-0.439
0.5,8,10,-0.424
0.5,10,10,-0.4
0.5,12,10,-0.363
0.5,14,10,-0.326
0.5,16,10,-0.292
0.5,18,10,-0.256
0.5,20,10,-0.241
0.6,0,10,-0.492
0.6,2,10,-0.489
0.6,4,10,-0.478
0.6,6,10,-0.462
0.6,8,10,-0.447
0.6,10,10,-0.424
0.6,12,10,-0.39
0.6,14,10,-0.357
0.6,16,10,-0.328
0.6,18,10,-0.3
0.6,20,10,-0.289
0.7,0,10,-0.612
0.7,2,10,-0.615
0.7,4,10,-0.619
0.7,6,10,-0.619
0.7,8,10,-0.614
0.7,10,10,-0.596
0.7,12,10,-0.569
0.7,14,10,-0.538
0.7,16,10,-0.491
0.7,18,10,-0.429
0.7,20,10,-0.383
0.8,0,10,-0.693
0.8,2,10,-0.696
0.8,4,10,-0.7
0.8,6,10,-0.7
0.8,8,10,-0.696
0.8,10,10,-0.682
0.8,12,10,-0.657
0.8,14,10,-0.627
0.8,16,10,-0.579
0.8,18,10,-0.518
0.8,20,10,-0.469
0.9,0,10,-0.829
0.9,2,10,-0.829
0.9,4,10,-0.828
0.9,6,10,-0.822
0.9,8,10,-0.81
0.9,10,10,-0.79
0.9,12,10,-0.757
0.9,14,10,-0.726
0.9,16,10,-0.679
0.9,18,10,-0.612
0.9,20,10,-0.574
1,0,10,-1.187
1,2,10,-1.187
1,4,10,-1.186
1,6,10,-1.183
1,8,10,-1.175
1,10,10,-1.157
1,12,10,-1.123
1,14,10,-1.086
1,16,10,-1.045
1,18,10,-0.951
1,20,10,-0.894
0.1,0,12,-0.481
0.1,2,12,-0.479
0.1,4,12,-0.469
0.1,6,12,-0.452
0.1,8,12,-0.437
0.1,10,12,-0.418
0.1,12,12,-0.375
0.1,14,12,-0.324
0.1,16,12,-0.276
0.1,18,12,-0.224
0.1,20,12,-0.19
0.2,0,12,-0.491
0.2,2,12,-0.487
0.2,4,12,-0.476
0.2,6,12,-0.458
0.2,8,12,-0.439
0.2,10,12,-0.416
0.2,12,12,-0.375
0.2,14,12,-0.331
0.2,16,12,-0.289
0.2,18,12,-0.242
0.2,20,12,-0.213
0.3,0,12,-0.503
0.3,2,12,-0.498
0.3,4,12,-0.485
0.3,6,12,-0.468
0.3,8,12,-0.446
0.3,10,12,-0.417
0.3,12,12,-0.38
0.3,14,12,-0.342
0.3,16,12,-0.308
0.3,18,12,-0.268
0.3,20,12,-0.246
0.4,0,12,-0.522
0.4,2,12,-0.517
0.4,4,12,-0.502
0.4,6,12,-0.486
0.4,8,12,-0.463
0.4,10,12,-0.431
0.4,12,12,-0.395
0.4,14,12,-0.361
0.4,16,12,-0.33
0.4,18,12,-0.295
0.4,20,12,-0.275
0.5,0,12,-0.55
0.5,2,12,-0.544
0.5,4,12,-0.529
0.5,6,12,-0.513
0.5,8,12,-0.491
0.5,10,12,-0.458
0.5,12,12,-0.422
0.5,14,12,-0.388
0.5,16,12,-0.359
0.5,18,12,-0.323
0.5,20,12,-0.305
0.6,0,12,-0.584
0.6,2,12,-0.576
0.6,4,12,-0.558
0.6,6,12,-0.542
0.6,8,12,-0.522
0.6,10,12,-0.49
0.6,12,12,-0.458
0.6,14,12,-0.429
0.6,16,12,-0.404
0.6,18,12,-0.374
0.6,20,12,-0.36
0.7,0,12,-0.743
0.7,2,12,-0.742
0.7,4,12,-0.738
0.7,6,12,-0.729
0.7,8,12,-0.711
0.7,10,12,-0.683
0.7,12,12,-0.661
0.7,14,12,-0.624
0.7,16,12,-0.581
0.7,18,12,-0.512
