Mach,alpha_deg,Reynolds,CA
0.3,16.0,75000000,0.210
0.3,16.0,100000000,0.205
0.3,18.0,10000,0.838
0.3,18.0,40000,0.579
0.3,18.0,100000,0.473
0.3,18.0,500000,0.353
0.3,18.0,1000000,0.318
0.3,18.0,10000000,0.240
0.3,18.0,20000000,0.225
0.3,18.0,50000000,0.208
0.3,18.0,75000000,0.201
0.3,18.0,100000000,0.197
0.3,20.0,10000,0.823
0.3,20.0,40000,0.566
0.3,20.0,100000,0.460
0.3,20.0,500000,0.341
0.3,20.0,1000000,0.306
0.3,20.0,10000000,0.228
0.3,20.0,20000000,0.213
0.3,20.0,50000000,0.196
0.3,20.0,75000000,0.189
0.3,20.0,100000000,0.185
0.4,0.0,10000,0.882
0.4,0.0,40000,0.616
0.4,0.0,100000,0.506
0.4,0.0,500000,0.382
0.4,0.0,1000000,0.346
0.4,0.0,10000000,0.266
0.4,0.0,20000000,0.250
0.4,0.0,50000000,0.232
0.4,0.0,75000000,0.225
0.4,0.0,100000000,0.221
0.4,2.0,10000,0.882
0.4,2.0,40000,0.616
0.4,2.0,100000,0.506
0.4,2.0,500000,0.382
0.4,2.0,1000000,0.346
0.4,2.0,10000000,0.266
0.4,2.0,20000000,0.250
0.4,2.0,50000000,0.232
0.4,2.0,75000000,0.226
0.4,2.0,100000000,0.221
0.4,4.0,10000,0.881
0.4,4.0,40000,0.615
0.4,4.0,100000,0.506
0.4,4.0,500000,0.382
0.4,4.0,1000000,0.346
0.4,4.0,10000000,0.266
0.4,4.0,20000000,0.250
0.4,4.0,50000000,0.232
0.4,4.0,75000000,0.225
0.4,4.0,100000000,0.221
0.4,6.0,10000,0.879
0.4,6.0,40000,0.614
0.4,6.0,100000,0.505
0.4,6.0,500000,0.381
0.4,6.0,1000000,0.345
0.4,6.0,10000000,0.265
0.4,6.0,20000000,0.249
0.4,6.0,50000000,0.232
0.4,6.0,75000000,0.225
0.4,6.0,100000000,0.221
0.4,8.0,10000,0.877
0.4,8.0,40000,0.612
0.4,8.0,100000,0.503
0.4,8.0,500000,0.380
0.4,8.0,1000000,0.344
0.4,8.0,10000000,0.264
0.4,8.0,20000000,0.248
0.4,8.0,50000000,0.231
0.4,8.0,75000000,0.224
0.4,8.0,100000000,0.220
0.4,10.0,10000,0.873
0.4,10.0,40000,0.609
0.4,10.0,100000,0.500
0.4,10.0,500000,0.378
0.4,10.0,1000000,0.342
0.4,10.0,10000000,0.263
0.4,10.0,20000000,0.247
0.4,10.0,50000000,0.229
0.4,10.0,75000000,0.222
0.4,10.0,100000000,0.218
0.4,12.0,10000,0.868
0.4,12.0,40000,0.605
0.4,12.0,100000,0.497
0.4,12.0,500000,0.374
0.4,12.0,1000000,0.339
0.4,12.0,10000000,0.260
0.4,12.0,20000000,0.244
0.4,12.0,50000000,0.226
0.4,12.0,75000000,0.220
0.4,12.0,100000000,0.215
0.4,14.0,10000,0.861
0.4,14.0,40000,0.599
0.4,14.0,100000,0.491
0.4,14.0,500000,0.370
0.4,14.0,1000000,0.334
0.4,14.0,10000000,0.255
0.4,14.0,20000000,0.239
0.4,14.0,50000000,0.222
0.4,14.0,75000000,0.216
0.4,14.0,100000000,0.211
0.4,16.0,10000,0.852
0.4,16.0,40000,0.591
0.4,16.0,100000,0.483
0.4,16.0,500000,0.363
0.4,16.0,1000000,0.327
0.4,16.0,10000000,0.249
0.4,16.0,20000000,0.233
0.4,16.0,50000000,0.216
0.4,16.0,75000000,0.209
0.4,16.0,100000000,0.205
0.4,18.0,10000,0.839
0.4,18.0,40000,0.580
0.4,18.0,100000,0.473
0.4,18.0,500000,0.353
0.4,18.0,1000000,0.318
0.4,18.0,10000000,0.240
0.4,18.0,20000000,0.224
0.4,18.0,50000000,0.207
0.4,18.0,75000000,0.201
0.4,18.0,100000000,0.196
0.4,20.0,10000,0.824
0.4,20.0,40000,0.566
0.4,20.0,100000,0.460
0.4,20.0,500000,0.340
0.4,20.0,1000000,0.305
0.4,20.0,10000000,0.228
0.4,20.0,20000000,0.212
0.4,20.0,50000000,0.195
0.4,20.0,75000000,0.189
0.4,20.0,100000000,0.185
0.5,0.0,10000,0.885
0.5,0.0,40000,0.617
0.5,0.0,100000,0.507
0.5,0.0,500000,0.383
0.5,0.0,1000000,0.346
0.5,0.0,10000000,0.266
0.5,0.0,20000000,0.250
0.5,0.0,50000000,0.232
0.5,0.0,75000000,0.225
0.5,0.0,100000000,0.221
0.5,2.0,10000,0.885
0.5,2.0,40000,0.617
0.5,2.0,100000,0.507
0.5,2.0,500000,0.383
0.5,2.0,1000000,0.346
0.5,2.0,10000000,0.266
0.5,2.0,20000000,0.250
0.5,2.0,50000000,0.232
0.5,2.0,75000000,0.225
0.5,2.0,100000000,0.221
0.5,4.0,10000,0.884
0.5,4.0,40000,0.616
0.5,4.0,100000,0.506
0.5,4.0,500000,0.382
0.5,4.0,1000000,0.346
0.5,4.0,10000000,0.266
0.5,4.0,20000000,0.250
0.5,4.0,50000000,0.232
0.5,4.0,75000000,0.225
0.5,4.0,100000000,0.221
0.5,6.0,10000,0.882
0.5,6.0,40000,0.615
0.5,6.0,100000,0.505
0.5,6.0,500000,0.382
0.5,6.0,1000000,0.345
0.5,6.0,10000000,0.265
0.5,6.0,20000000,0.249
0.5,6.0,50000000,0.232
0.5,6.0,75000000,0.225
0.5,6.0,100000000,0.221
0.5,8.0,10000,0.880
0.5,8.0,40000,0.613
0.5,8.0,100000,0.504
0.5,8.0,500000,0.380
0.5,8.0,1000000,0.344
0.5,8.0,10000000,0.264
0.5,8.0,20000000,0.248
0.5,8.0,50000000,0.231
0.5,8.0,75000000,0.224
0.5,8.0,100000000,0.220
0.5,10.0,10000,0.876
0.5,10.0,40000,0.610
0.5,10.0,100000,0.501
0.5,10.0,500000,0.378
0.5,10.0,1000000,0.342
0.5,10.0,10000000,0.262
0.5,10.0,20000000,0.246
0.5,10.0,50000000,0.229
0.5,10.0,75000000,0.222
0.5,10.0,100000000,0.218
0.5,12.0,10000,0.871
0.5,12.0,40000,0.606
0.5,12.0,100000,0.497
0.5,12.0,500000,0.375
0.5,12.0,1000000,0.339
0.5,12.0,10000000,0.260
0.5,12.0,20000000,0.244
0.5,12.0,50000000,0.226
0.5,12.0,75000000,0.220
0.5,12.0,100000000,0.215
0.5,14.0,10000,0.864
0.5,14.0,40000,0.600
0.5,14.0,100000,0.492
0.5,14.0,500000,0.370
0.5,14.0,1000000,0.334
0.5,14.0,10000000,0.255
0.5,14.0,20000000,0.239
0.5,14.0,50000000,0.222
0.5,14.0,75000000,0.215
0.5,14.0,100000000,0.211
0.5,16.0,10000,0.854
0.5,16.0,40000,0.592
0.5,16.0,100000,0.484
0.5,16.0,500000,0.363
0.5,16.0,1000000,0.327
0.5,16.0,10000000,0.249
0.5,16.0,20000000,0.233
0.5,16.0,50000000,0.216
0.5,16.0,75000000,0.209
0.5,16.0,100000000,0.205
0.5,18.0,10000,0.842
0.5,18.0,40000,0.581
0.5,18.0,100000,0.474
0.5,18.0,500000,0.353
0.5,18.0,1000000,0.318
0.5,18.0,10000000,0.240
0.5,18.0,20000000,0.224
0.5,18.0,50000000,0.207
0.5,18.0,75000000,0.200
0.5,18.0,100000000,0.196
0.5,20.0,10000,0.827
0.5,20.0,40000,0.567
0.5,20.0,100000,0.460
0.5,20.0,500000,0.340
0.5,20.0,1000000,0.305
0.5,20.0,10000000,0.227
0.5,20.0,20000000,0.212
0.5,20.0,50000000,0.195
0.5,20.0,75000000,0.188
0.5,20.0,100000000,0.184
0.6,0.0,10000,0.889
0.6,0.0,40000,0.618
0.6,0.0,100000,0.507
0.6,0.0,500000,0.382
0.6,0.0,1000000,0.346
0.6,0.0,10000000,0.265
0.6,0.0,20000000,0.249
0.6,0.0,50000000,0.231
0.6,0.0,75000000,0.224
0.6,0.0,100000000,0.220
0.6,2.0,10000,0.889
0.6,2.0,40000,0.618
0.6,2.0,100000,0.507
0.6,2.0,500000,0.383
0.6,2.0,1000000,0.346
0.6,2.0,10000000,0.265
0.6,2.0,20000000,0.249
0.6,2.0,50000000,0.231
0.6,2.0,75000000,0.225
0.6,2.0,100000000,0.220
0.6,4.0,10000,0.888
0.6,4.0,40000,0.618
0.6,4.0,100000,0.507
0.6,4.0,500000,0.382
0.6,4.0,1000000,0.346
0.6,4.0,10000000,0.265
0.6,4.0,20000000,0.249
0.6,4.0,50000000,0.231
0.6,4.0,75000000,0.225
0.6,4.0,100000000,0.220
0.6,6.0,10000,0.886
0.6,6.0,40000,0.617
0.6,6.0,100000,0.506
0.6,6.0,500000,0.382
0.6,6.0,1000000,0.345
0.6,6.0,10000000,0.265
0.6,6.0,20000000,0.249
0.6,6.0,50000000,0.231
0.6,6.0,75000000,0.224
0.6,6.0,100000000,0.220
0.6,8.0,10000,0.884
0.6,8.0,40000,0.615
0.6,8.0,100000,0.504
0.6,8.0,500000,0.380
0.6,8.0,1000000,0.344
0.6,8.0,10000000,0.264
0.6,8.0,20000000,0.247
0.6,8.0,50000000,0.230
0.6,8.0,75000000,0.223
0.6,8.0,100000000,0.219
0.6,10.0,10000,0.880
0.6,10.0,40000,0.612
0.6,10.0,100000,0.502
0.6,10.0,500000,0.378
0.6,10.0,1000000,0.342
0.6,10.0,10000000,0.262
0.6,10.0,20000000,0.246
0.6,10.0,50000000,0.228
0.6,10.0,75000000,0.221
0.6,10.0,100000000,0.217
0.6,12.0,10000,0.875
0.6,12.0,40000,0.607
0.6,12.0,100000,0.498
0.6,12.0,500000,0.374
0.6,12.0,1000000,0.338
0.6,12.0,10000000,0.259
0.6,12.0,20000000,0.243
0.6,12.0,50000000,0.225
0.6,12.0,75000000,0.219
0.6,12.0,100000000,0.214
0.6,14.0,10000,0.867
0.6,14.0,40000,0.601
0.6,14.0,100000,0.492
0.6,14.0,500000,0.369
0.6,14.0,1000000,0.334
0.6,14.0,10000000,0.254
0.6,14.0,20000000,0.238
0.6,14.0,50000000,0.221
0.6,14.0,75000000,0.214
0.6,14.0,100000000,0.210
0.6,16.0,10000,0.858
0.6,16.0,40000,0.593
0.6,16.0,100000,0.485
0.6,16.0,500000,0.362
0.6,16.0,1000000,0.327
0.6,16.0,10000000,0.248
0.6,16.0,20000000,0.232
0.6,16.0,50000000,0.215
0.6,16.0,75000000,0.208
0.6,16.0,100000000,0.204
0.6,18.0,10000,0.846
0.6,18.0,40000,0.582
0.6,18.0,100000,0.474
0.6,18.0,500000,0.353
0.6,18.0,1000000,0.317
0.6,18.0,10000000,0.239
0.6,18.0,20000000,0.223
0.6,18.0,50000000,0.206
0.6,18.0,75000000,0.199
0.6,18.0,100000000,0.195
0.6,20.0,10000,0.830
0.6,20.0,40000,0.568
0.6,20.0,100000,0.460
0.6,20.0,500000,0.340
0.6,20.0,1000000,0.304
0.6,20.0,10000000,0.226
0.6,20.0,20000000,0.211
0.6,20.0,50000000,0.194
0.6,20.0,75000000,0.187
0.6,20.0,100000000,0.183
0.7,0.0,10000,0.914
0.7,0.0,40000,0.643
0.7,0.0,100000,0.532
0.7,0.0,500000,0.407
0.7,0.0,1000000,0.371
0.7,0.0,10000000,0.290
0.7,0.0,20000000,0.274
0.7,0.0,50000000,0.257
0.7,0.0,75000000,0.250
0.7,0.0,100000000,0.245
0.7,2.0,10000,0.914
0.7,2.0,40000,0.643
0.7,2.0,100000,0.532
0.7,2.0,500000,0.407
0.7,2.0,1000000,0.371
0.7,2.0,10000000,0.290
0.7,2.0,20000000,0.274
0.7,2.0,50000000,0.257
0.7,2.0,75000000,0.250
0.7,2.0,100000000,0.246
0.7,4.0,10000,0.913
0.7,4.0,40000,0.642
0.7,4.0,100000,0.532
0.7,4.0,500000,0.407
0.7,4.0,1000000,0.370
0.7,4.0,10000000,0.290
0.7,4.0,20000000,0.274
0.7,4.0,50000000,0.257
0.7,4.0,75000000,0.250
0.7,4.0,100000000,0.245
0.7,6.0,10000,0.911
0.7,6.0,40000,0.641
0.7,6.0,100000,0.530
0.7,6.0,500000,0.406
0.7,6.0,1000000,0.370
0.7,6.0,10000000,0.290
0.7,6.0,20000000,0.274
0.7,6.0,50000000,0.256
0.7,6.0,75000000,0.249
0.7,6.0,100000000,0.245
0.7,8.0,10000,0.908
0.7,8.0,40000,0.639
0.7,8.0,100000,0.529
0.7,8.0,500000,0.405
0.7,8.0,1000000,0.368
0.7,8.0,10000000,0.288
0.7,8.0,20000000,0.272
0.7,8.0,50000000,0.255
0.7,8.0,75000000,0.248
0.7,8.0,100000000,0.244
0.7,10.0,10000,0.905
0.7,10.0,40000,0.636
0.7,10.0,100000,0.526
0.7,10.0,500000,0.402
0.7,10.0,1000000,0.366
0.7,10.0,10000000,0.286
0.7,10.0,20000000,0.270
0.7,10.0,50000000,0.253
0.7,10.0,75000000,0.246
0.7,10.0,100000000,0.242
0.7,12.0,10000,0.899
0.7,12.0,40000,0.631
0.7,12.0,100000,0.522
0.7,12.0,500000,0.399
0.7,12.0,1000000,0.363
0.7,12.0,10000000,0.283
0.7,12.0,20000000,0.267
0.7,12.0,50000000,0.250
0.7,12.0,75000000,0.243
0.7,12.0,100000000,0.239
0.7,14.0,10000,0.892
0.7,14.0,40000,0.625
0.7,14.0,100000,0.516
0.7,14.0,500000,0.393
0.7,14.0,1000000,0.357
0.7,14.0,10000000,0.279
0.7,14.0,20000000,0.263
0.7,14.0,50000000,0.246
0.7,14.0,75000000,0.239
0.7,14.0,100000000,0.235
0.7,16.0,10000,0.882
0.7,16.0,40000,0.617
0.7,16.0,100000,0.508
0.7,16.0,500000,0.386
0.7,16.0,1000000,0.350
0.7,16.0,10000000,0.272
0.7,16.0,20000000,0.256
0.7,16.0,50000000,0.239
0.7,16.0,75000000,0.233
0.7,16.0,100000000,0.228
0.7,18.0,10000,0.869
0.7,18.0,40000,0.605
0.7,18.0,100000,0.497
0.7,18.0,500000,0.376
0.7,18.0,1000000,0.340
0.7,18.0,10000000,0.262
0.7,18.0,20000000,0.247
0.7,18.0,50000000,0.230
0.7,18.0,75000000,0.223
0.7,18.0,100000000,0.219
0.7,20.0,10000,0.853
0.7,20.0,40000,0.590
0.7,20.0,100000,0.483
0.7,20.0,500000,0.362
0.7,20.0,1000000,0.327
0.7,20.0,10000000,0.249
0.7,20.0,20000000,0.234
0.7,20.0,50000000,0.217
0.7,20.0,75000000,0.210
0.7,20.0,100000000,0.206
0.8,0.0,10000,1.015
0.8,0.0,40000,0.746
0.8,0.0,100000,0.637
0.8,0.0,500000,0.514
0.8,0.0,1000000,0.478
0.8,0.0,10000000,0.399
0.8,0.0,20000000,0.383
