Mach,alpha_deg,Reynolds,CA
6.0,8.0,50000.0,0.205
6.0,8.0,60000.0,0.243
6.0,8.0,70000.0,0.312
6.0,8.0,77000.0,0.419
6.0,12.0,0.0,0.168
6.0,12.0,20000.0,0.173
6.0,12.0,30000.0,0.182
6.0,12.0,40000.0,0.197
6.0,12.0,50000.0,0.221
6.0,12.0,60000.0,0.258
6.0,12.0,70000.0,0.327
6.0,12.0,77000.0,0.431
6.0,16.0,0.0,0.191
6.0,16.0,20000.0,0.196
6.0,16.0,30000.0,0.205
6.0,16.0,40000.0,0.22
6.0,16.0,50000.0,0.243
6.0,16.0,60000.0,0.279
6.0,16.0,70000.0,0.346
6.0,16.0,77000.0,0.449
6.0,20.0,0.0,0.22
6.0,20.0,20000.0,0.225
6.0,20.0,30000.0,0.233
6.0,20.0,40000.0,0.246
6.0,20.0,50000.0,0.269
6.0,20.0,60000.0,0.304
6.0,20.0,70000.0,0.37
6.0,20.0,77000.0,0.47
7.0,0.0,0.0,0.125
7.0,0.0,20000.0,0.131
7.0,0.0,30000.0,0.138
7.0,0.0,40000.0,0.152
7.0,0.0,50000.0,0.177
7.0,0.0,60000.0,0.215
7.0,0.0,70000.0,0.287
7.0,0.0,77000.0,0.402
7.0,4.0,0.0,0.129
7.0,4.0,20000.0,0.134
7.0,4.0,30000.0,0.142
7.0,4.0,40000.0,0.156
7.0,4.0,50000.0,0.18
7.0,4.0,60000.0,0.218
7.0,4.0,70000.0,0.291
7.0,4.0,77000.0,0.404
7.0,8.0,0.0,0.141
7.0,8.0,20000.0,0.146
7.0,8.0,30000.0,0.154
7.0,8.0,40000.0,0.168
7.0,8.0,50000.0,0.191
7.0,8.0,60000.0,0.229
7.0,8.0,70000.0,0.301
7.0,8.0,77000.0,0.415
7.0,12.0,0.0,0.16
7.0,12.0,20000.0,0.164
7.0,12.0,30000.0,0.173
7.0,12.0,40000.0,0.187
7.0,12.0,50000.0,0.21
7.0,12.0,60000.0,0.246
7.0,12.0,70000.0,0.317
7.0,12.0,77000.0,0.429
7.0,16.0,0.0,0.186
7.0,16.0,20000.0,0.189
7.0,16.0,30000.0,0.197
7.0,16.0,40000.0,0.211
7.0,16.0,50000.0,0.234
7.0,16.0,60000.0,0.27
7.0,16.0,70000.0,0.339
7.0,16.0,77000.0,0.449
7.0,20.0,0.0,0.216
7.0,20.0,20000.0,0.22
7.0,20.0,30000.0,0.228
7.0,20.0,40000.0,0.242
7.0,20.0,50000.0,0.264
7.0,20.0,60000.0,0.298
7.0,20.0,70000.0,0.366
7.0,20.0,77000.0,0.474
8.0,0.0,0.0,0.117
8.0,0.0,20000.0,0.121
8.0,0.0,30000.0,0.129
