Mach,alpha_deg,def_roll,Cll
0.3,0.0,10.0,-0.192
0.3,2.0,10.0,-0.192
0.3,4.0,10.0,-0.19
0.3,8.0,10.0,-0.176
0.3,12.0,10.0,-0.154
0.3,16.0,10.0,-0.128
0.3,20.0,10.0,-0.088
0.5,0.0,10.0,-0.197
0.5,2.0,10.0,-0.197
0.5,4.0,10.0,-0.194
0.5,8.0,10.0,-0.177
0.5,12.0,10.0,-0.151
0.5,16.0,10.0,-0.124
0.5,20.0,10.0,-0.089
0.8,0.0,10.0,-0.21
0.8,2.0,10.0,-0.21
0.8,4.0,10.0,-0.207
0.8,8.0,10.0,-0.193
0.8,12.0,10.0,-0.17
0.8,16.0,10.0,-0.148
0.8,20.0,10.0,-0.123
1.2,0.0,10.0,-0.314
1.2,2.0,10.0,-0.313
1.2,4.0,10.0,-0.31
1.2,8.0,10.0,-0.3
1.2,12.0,10.0,-0.287
1.2,16.0,10.0,-0.274
1.2,20.0,10.0,-0.258
2.0,0.0,10.0,-0.171
2.0,2.0,10.0,-0.171
2.0,4.0,10.0,-0.171
2.0,8.0,10.0,-0.17
2.0,12.0,10.0,-0.169
2.0,16.0,10.0,-0.165
2.0,20.0,10.0,-0.16
3.0,0.0,10.0,-0.11
3.0,2.0,10.0,-0.11
3.0,4.0,10.0,-0.111
3.0,8.0,10.0,-0.115
3.0,12.0,10.0,-0.115
3.0,16.0,10.0,-0.115
3.0,20.0,10.0,-0.115
5.0,0.0,10.0,-0.066
5.0,2.0,10.0,-0.067
5.0,4.0,10.0,-0.07
5.0,8.0,10.0,-0.078
5.0,12.0,10.0,-0.084
5.0,16.0,10.0,-0.087
5.0,20.0,10.0,-0.091
7.0,0.0,10.0,-0.05
7.0,2.0,10.0,-0.052
7.0,4.0,10.0,-0.055
7.0,8.0,10.0,-0.067
7.0,12.0,10.0,-0.076
7.0,16.0,10.0,-0.081
7.0,20.0,10.0,-0.086
9.0,0.0,10.0,-0.042
9.0,2.0,10.0,-0.044
9.0,4.0,10.0,-0.048
9.0,8.0,10.0,-0.061
9.0,12.0,10.0,-0.071
9.0,16.0,10.0,-0.074
9.0,20.0,10.0,-0.085
11.0,0.0,10.0,-0.038
11.0,2.0,10.0,-0.039
11.0,4.0,10.0,-0.044
11.0,8.0,10.0,-0.05
11.0,12.0,10.0,-0.061
11.0,16.0,10.0,-0.07
11.0,20.0,10.0,-0.076
13.0,0.0,10.0,-0.031
13.0,2.0,10.0,-0.032
13.0,4.0,10.0,-0.036
13.0,8.0,10.0,-0.048
13.0,12.0,10.0,-0.061
13.0,16.0,10.0,-0.068
13.0,20.0,10.0,-0.076
15.0,0.0,10.0,-0.029
15.0,2.0,10.0,-0.03
15.0,4.0,10.0,-0.034
15.0,8.0,10.0,-0.049
15.0,12.0,10.0,-0.059
15.0,16.0,10.0,-0.066
15.0,20.0,10.0,-0.074
0.3,0.0,15.0,-0.281
0.3,2.0,15.0,-0.277
0.3,4.0,15.0,-0.269
0.3,8.0,15.0,-0.24
0.3,12.0,15.0,-0.213
0.3,16.0,15.0,-0.169
0.3,20.0,15.0,-0.127
0.5,0.0,15.0,-0.286
0.5,2.0,15.0,-0.282
0.5,4.0,15.0,-0.272
0.5,8.0,15.0,-0.239
0.5,12.0,15.0,-0.209
0.5,16.0,15.0,-0.17
0.5,20.0,15.0,-0.134
