time_s,thrust_N,mass_flow_kg_s
0.0008333333333333,1130.23956,0.4558079668512333
0.0016666666666666,1496.9839599999998,0.6037102569799522
0.0025,2448.518976,0.9874494715502826
0.0033333333333333,4102.2980742857135,1.6543927595826686
0.0041666666666666,4459.834173333333,1.7985814857168136
0.005,4953.272093333333,1.9975772942536356
0.0058333333333333,5412.258266666666,2.1826792512935165
0.0066666666666666,5725.658026666665,2.309068481039876
0.0075,5738.994186666665,2.3144467461354656
0.0083333333333333,5271.117239999998,2.1257592790318576
0.0091666666666666,4544.29652,1.832643831322216
0.01,3809.6963733333337,1.5363910623068124
0.0108333333333333,3312.924413333333,1.3360506874960931
0.0116666666666666,2932.843853333333,1.1827701322717843
0.0125,2501.641346666667,1.0088728941810483
0.0133333333333333,2031.5417066666664,0.8192890495615089
0.0141666666666666,1670.3540399999997,0.6736277032226191
0.015,1522.5449333333331,0.614018598413166
0.0158333333333333,1499.2066533333332,0.6046066344958838
0.0166666666666666,1462.532213333333,0.5898164054830118
0.0174999999999999,1426.9691199999995,0.5754743652281058
0.0183333333333333,1385.849293333333,0.5588913811833706
0.0191666666666666,1333.616,0.5378265095589775
0.0199999999999999,1268.0465466666662,0.5113833728389943
0.0208333333333333,1210.2565199999997,0.4880775574247719
0.0216666666666666,1185.8068933333332,0.478217404749524
0.0224999999999999,1199.1430533333332,0.4835956698451139
0.0233333333333333,1213.59056,0.4894221236986694
0.0241666666666666,1221.3699866666666,0.4925594450044301
0.0249999999999999,1218.0359466666666,0.4912148787305327
0.0258333333333333,1222.4813333333332,0.4930076337623959
0.0266666666666666,1249.153653333333,0.5037641639535755
0.0274999999999999,1293.60752,0.5216917142722082
0.0283333333333333,1350.2862,0.5445493409284647
0.0291666666666666,1408.0762266666666,0.567855156342687
0.0299999999999999,1471.4229866666667,0.5934019155467385
0.0308333333333333,1530.3243599999998,0.6171559197189266
0.0316666666666666,1583.669,0.6386689801012857
0.0324999999999999,1648.1271066666664,0.6646639280633029
0.0333333333333333,1722.5873333333334,0.6946925748470126
0.0341666666666666,1818.1631466666663,0.7332368080320726
0.0349999999999999,1949.302053333333,0.7861230814720387
0.0358333333333333,2112.670013333333,0.8520068288930133
0.0366666666666666,2304.9329866666662,0.9295434840210992
0.0374999999999999,2534.9817466666664,1.0223185569200228
0.0383333333333332,2815.041106666666,1.135262123927408
0.0391666666666666,3151.779146666666,1.2710633175910495
0.0399999999999999,3534.082399999999,1.4252402503312898
0.0408333333333332,3964.173559999999,1.59868929966406
0.0416666666666666,4444.27532,1.7923068431052922
0.0424999999999999,4961.051519999999,2.000714615559396
0.0433333333333332,5520.058893333332,2.2261535608162
0.0441666666666666,6043.503173333333,2.4372504658181
0.0449999999999999,6561.390719999999,2.6461064270301686
0.0458333333333332,7150.404453333332,2.88364646875205
0.0466666666666666,7767.201853333333,3.132391229423078
0.0474999999999999,8404.003493333332,3.389203387737489
0.0483333333333332,9031.91436,3.6424300359881743
0.0491666666666666,9635.375599999998,3.8857965315636114
0.0499999999999999,10243.282226666664,4.130955782170912
0.0508333333333332,10876.749826666664,4.386423374211426
0.0516666666666666,11635.799599999998,4.6925362959020775
0.0524999999999999,12485.9798,5.035400695745926
0.0533333333333332,13359.498279999998,5.387677059507056
0.0541666666666666,14309.699679999996,5.770878447567827
0.0549999999999999,15373.25844,6.199795088941112
0.0558333333333332,16589.07169333333,6.690113590155713
0.0566666666666665,17980.47772,7.251245915128913
0.0574999999999999,19537.4744,7.879158365039018
0.0583333333333332,21226.72133333333,8.560405277147057
0.0591666666666665,23032.659666666663,9.288712008841507
0.0599999999999999,24968.62556,10.069456825217957
0.0608333333333332,27023.50554666666,10.898157838696743
0.0616666666666665,29176.18403999999,11.766299462876525
0.0624999999999999,31363.314279999988,12.648334938553248
0.0633333333333332,33549.33317333333,13.52992222547201
0.0641666666666666,35708.67974666666,14.400752982199585
0.0649999999999999,37818.01572,15.251415244818704
0.0658333333333332,39885.12052,16.085046334635116
0.0666666666666666,41919.99626666666,16.905679950470525
0.0674999999999999,43887.07986666666,17.698974052070014
0.0683333333333332,45801.93017333333,18.471203282045117
0.0691666666666666,47673.43795999999,19.225953150459542
0.0699999999999999,49562.72729333333,19.98787403900143
0.0708333333333333,51510.918,20.773548931715503
0.0716666666666666,53520.23277333332,21.58387420611769
0.0724999999999999,55584.00353333332,22.41616072966021
0.0733333333333333,57687.78277333332,23.26458204848949
0.0741666666666666,59819.34567999999,24.12420808626793
0.075,61970.91282666667,24.99190152168975
0.0758333333333333,64080.2488,25.842563784308865
0.0766666666666666,66096.23165333334,26.65557819125885
0.0775,67973.29617333334,27.41256900346312
0.0783333333333333,69671.43388,28.09740142563488
0.0791666666666666,71185.08804,28.70783451398432
0.08,72502.03384,29.23893819217381
0.0808333333333333,73600.04434666666,29.681748685044035
0.0816666666666667,74486.89898666667,30.03940331390076
0.0825,75220.38778666666,30.335207894158188
0.0833333333333333,75872.74828,30.598294695084125
0.0841666666666667,76490.65702666667,30.84748764451312
0.085,77077.44806666665,31.084131308719066
0.0858333333333334,77644.23486666665,31.312707575281628
0.0866666666666667,78241.02802666665,31.55338493830927
0.0875,78897.83390666665,31.818264494267066
0.0883333333333334,79606.87307999999,32.104208921849256
0.0891666666666667,80305.91013333332,32.38611965060976
0.0900000000000001,80943.82311999999,32.64337999768213
0.0908333333333334,81506.16453333333,32.87016350921284
0.0916666666666667,81992.93437333332,33.066470185201865
0.0925000000000001,82405.24398666665,33.23274821440718
0.0933333333333334,82710.86431999996,33.35600012284777
0.0941666666666667,82856.45073333332,33.4147128501413
0.0950000000000001,82885.34574666664,33.42636575784841
0.0958333333333334,82869.78689333332,33.42009111523689
0.0966666666666668,82868.67554666667,33.41964292647893
0.0975000000000001,82887.56843999999,33.427262135364344
0.0983333333333334,82908.68402666665,33.435777721765696
0.0991666666666668,82930.91096,33.44474149692501
0.1000000000000001,83017.59599999999,33.47970022004635
0.1008333333333335,83212.08166666667,33.55813325269036
0.1016666666666668,83447.68716,33.65314926937912
0.1025000000000001,83668.84514666664,33.74233883221431
0.1033333333333335,83886.66909333333,33.83018382877561
0.1041666666666668,84096.71361333333,33.914891504031154
0.1050000000000001,84290.08793333333,33.9928763479172
0.1058333333333335,84433.45165333331,34.050692697694785
0.1066666666666668,84519.02534666665,34.08520323205816
0.1075000000000002,84534.5842,34.091477874669685
0.1083333333333335,84505.68918666664,34.07982496696256
0.1091666666666668,84524.58208,34.08744417584799
0.1100000000000002,84577.92671999999,34.108957236230346
