Mach,alpha_deg,Reynolds,CA
1.2,16,5.00E+08,0.99
2,0,3.00E+04,0.589
2,0,5.00E+04,0.835
2,0,1.00E+05,0.835
2,0,1.00E+06,0.835
2,0,1.00E+07,0.835
2,0,50000000,0.589
2,0,5.00E+08,0.589
2,2,3.00E+04,0.588
2,2,5.00E+04,0.834
2,2,1.00E+05,0.834
2,2,1.00E+06,0.834
2,2,1.00E+07,0.834
2,2,50000000,0.588
2,2,5.00E+08,0.588
2,4,3.00E+04,0.587
2,4,5.00E+04,0.832
2,4,1.00E+05,0.832
2,4,1.00E+06,0.832
2,4,1.00E+07,0.832
2,4,50000000,0.587
2,4,5.00E+08,0.587
2,8,3.00E+04,0.583
2,8,5.00E+04,0.825
2,8,1.00E+05,0.825
2,8,1.00E+06,0.825
2,8,1.00E+07,0.825
2,8,50000000,0.583
2,8,5.00E+08,0.583
2,12,3.00E+04,0.576
2,12,5.00E+04,0.813
2,12,1.00E+05,0.813
2,12,1.00E+06,0.813
2,12,1.00E+07,0.813
2,12,50000000,0.576
2,12,5.00E+08,0.576
2,16,3.00E+04,0.566
2,16,5.00E+04,0.797
2,16,1.00E+05,0.797
2,16,1.00E+06,0.797
2,16,1.00E+07,0.797
2,16,50000000,0.566
2,16,5.00E+08,0.566
3,0,3.00E+04,0.401
3,0,5.00E+04,0.401
3,0,1.00E+05,0.401
3,0,1.00E+06,0.401
3,0,1.00E+07,0.401
3,0,50000000,0.401
3,0,5.00E+08,0.401
3,2,3.00E+04,0.401
3,2,5.00E+04,0.401
3,2,1.00E+05,0.401
3,2,1.00E+06,0.401
3,2,1.00E+07,0.401
3,2,50000000,0.401
3,2,5.00E+08,0.401
3,4,3.00E+04,0.402
3,4,5.00E+04,0.402
3,4,1.00E+05,0.402
3,4,1.00E+06,0.402
3,4,1.00E+07,0.402
3,4,50000000,0.402
3,4,5.00E+08,0.402
3,8,3.00E+04,0.404
3,8,5.00E+04,0.404
3,8,1.00E+05,0.404
3,8,1.00E+06,0.404
3,8,1.00E+07,0.404
3,8,50000000,0.404
3,8,5.00E+08,0.404
3,12,3.00E+04,0.407
3,12,5.00E+04,0.407
3,12,1.00E+05,0.407
3,12,1.00E+06,0.407
3,12,1.00E+07,0.407
3,12,50000000,0.407
3,12,5.00E+08,0.407
3,16,3.00E+04,0.412
3,16,5.00E+04,0.412
3,16,1.00E+05,0.412
3,16,1.00E+06,0.412
3,16,1.00E+07,0.412
3,16,50000000,0.412
3,16,5.00E+08,0.412
5,0,3.00E+04,0.239
5,0,5.00E+04,0.239
5,0,1.00E+05,0.239
5,0,1.00E+06,0.239
5,0,1.00E+07,0.239
5,0,50000000,0.239
5,0,5.00E+08,0.239
5,2,3.00E+04,0.24
5,2,5.00E+04,0.24
5,2,1.00E+05,0.24
5,2,1.00E+06,0.24
5,2,1.00E+07,0.24
5,2,50000000,0.24
5,2,5.00E+08,0.24
5,4,3.00E+04,0.241
5,4,5.00E+04,0.241
5,4,1.00E+05,0.241
5,4,1.00E+06,0.241
5,4,1.00E+07,0.241
5,4,50000000,0.241
5,4,5.00E+08,0.241
5,8,3.00E+04,0.248
5,8,5.00E+04,0.248
5,8,1.00E+05,0.248
5,8,1.00E+06,0.248
5,8,1.00E+07,0.248
5,8,50000000,0.248
5,8,5.00E+08,0.248
5,12,3.00E+04,0.259
5,12,5.00E+04,0.259
5,12,1.00E+05,0.259
5,12,1.00E+06,0.259
5,12,1.00E+07,0.259
5,12,50000000,0.259
5,12,5.00E+08,0.259
5,16,3.00E+04,0.274
5,16,5.00E+04,0.274
5,16,1.00E+05,0.274
5,16,1.00E+06,0.274
5,16,1.00E+07,0.274
5,16,50000000,0.274
5,16,5.00E+08,0.274
7,0,3.00E+04,0.178
7,0,5.00E+04,0.178
7,0,1.00E+05,0.178
7,0,1.00E+06,0.178
7,0,1.00E+07,0.178
7,0,50000000,0.178
7,0,5.00E+08,0.178
7,2,3.00E+04,0.179
7,2,5.00E+04,0.179
7,2,1.00E+05,0.179
7,2,1.00E+06,0.179
7,2,1.00E+07,0.179
7,2,50000000,0.179
7,2,5.00E+08,0.179
7,4,3.00E+04,0.181
7,4,5.00E+04,0.181
7,4,1.00E+05,0.181
7,4,1.00E+06,0.181
7,4,1.00E+07,0.181
7,4,50000000,0.181
7,4,5.00E+08,0.181
7,8,3.00E+04,0.189
7,8,5.00E+04,0.189
7,8,1.00E+05,0.189
7,8,1.00E+06,0.189
7,8,1.00E+07,0.189
7,8,50000000,0.189
7,8,5.00E+08,0.189
7,12,3.00E+04,0.203
7,12,5.00E+04,0.203
7,12,1.00E+05,0.203
7,12,1.00E+06,0.203
7,12,1.00E+07,0.203
7,12,50000000,0.203
7,12,5.00E+08,0.203
7,16,3.00E+04,0.222
7,16,5.00E+04,0.222
7,16,1.00E+05,0.222
7,16,1.00E+06,0.222
7,16,1.00E+07,0.222
7,16,50000000,0.222
7,16,5.00E+08,0.222
9,0,3.00E+04,0.147
9,0,5.00E+04,0.147
9,0,1.00E+05,0.147
9,0,1.00E+06,0.147
9,0,1.00E+07,0.147
9,0,50000000,0.147
9,0,5.00E+08,0.147
9,2,3.00E+04,0.147
9,2,5.00E+04,0.147
9,2,1.00E+05,0.147
9,2,1.00E+06,0.147
9,2,1.00E+07,0.147
9,2,50000000,0.147
9,2,5.00E+08,0.147
9,4,3.00E+04,0.15
9,4,5.00E+04,0.15
9,4,1.00E+05,0.15
9,4,1.00E+06,0.15
9,4,1.00E+07,0.15
9,4,50000000,0.15
9,4,5.00E+08,0.15
9,8,3.00E+04,0.159
9,8,5.00E+04,0.159
9,8,1.00E+05,0.159
9,8,1.00E+06,0.159
9,8,1.00E+07,0.159
9,8,50000000,0.159
9,8,5.00E+08,0.159
9,12,3.00E+04,0.175
9,12,5.00E+04,0.175
9,12,1.00E+05,0.175
9,12,1.00E+06,0.175
9,12,1.00E+07,0.175
9,12,50000000,0.175
9,12,5.00E+08,0.175
9,16,3.00E+04,0.196
9,16,5.00E+04,0.196
9,16,1.00E+05,0.196
9,16,1.00E+06,0.196
9,16,1.00E+07,0.196
9,16,50000000,0.196
9,16,5.00E+08,0.196
11,0,3.00E+04,0.128
11,0,5.00E+04,0.128
11,0,1.00E+05,0.128
11,0,1.00E+06,0.128
11,0,1.00E+07,0.128
11,0,50000000,0.128
11,0,5.00E+08,0.128
11,2,3.00E+04,0.128
11,2,5.00E+04,0.128
11,2,1.00E+05,0.128
11,2,1.00E+06,0.128
11,2,1.00E+07,0.128
11,2,50000000,0.128
11,2,5.00E+08,0.128
11,4,3.00E+04,0.131
11,4,5.00E+04,0.131
11,4,1.00E+05,0.131
11,4,1.00E+06,0.131
11,4,1.00E+07,0.131
11,4,50000000,0.131
11,4,5.00E+08,0.131
11,8,3.00E+04,0.141
11,8,5.00E+04,0.141
11,8,1.00E+05,0.141
11,8,1.00E+06,0.141
11,8,1.00E+07,0.141
11,8,50000000,0.141
11,8,5.00E+08,0.141
11,12,3.00E+04,0.158
11,12,5.00E+04,0.158
11,12,1.00E+05,0.158
11,12,1.00E+06,0.158
