time_s,thrust_N,mass_flow_kg_s
7.17,89346.1,36.724417151688534
7.19,89072.4,36.61191674065305
7.21,89168.1,36.65125283614481
7.23,89644.4,36.84702903554634
7.24,90139.6,37.050573805530895
7.26,90608.2,37.24318503173193
7.28,90703.9,37.282521127223696
7.3,90485.7,37.192833185360556
7.31,89908.2,36.95546019532406
7.33,89499.7,36.78755220150603
7.35,89121.3,36.63201637565355
7.37,89307.2,36.70842787149387
7.38,89678.9,36.86120975962645
7.4,90108.5,37.03779060208477
7.42,90737.3,37.29624971227516
7.44,90956.5,37.386348689618885
7.45,90568.1,37.22670250896057
7.47,90401.2,37.15810068725132
7.49,89867.0,36.93852553352405
7.51,89208.1,36.667694255368126
7.52,89211.5,36.669091776002105
7.54,89572.1,36.81731117030022
7.56,90176.4,37.065699911216335
7.58,90800.7,37.322309361744104
7.59,90909.8,37.36715333267568
7.61,90898.6,37.36254973529315
7.63,90395.6,37.155798888560064
7.65,89740.1,36.88636513103811
7.66,89473.0,36.77657755417447
7.68,89573.2,36.81776330932886
7.7,89629.9,36.84106902107789
7.72,90426.8,37.16862319555424
7.73,90947.6,37.382690473841706
7.75,91036.6,37.41927263161356
7.77,90717.2,37.28798789911545
7.79,90052.8,37.01489592581632
7.8,89389.6,36.74229719509388
7.82,89044.6,36.600489954292854
7.84,89681.1,36.86211403768373
7.86,90393.4,37.15489461050277
7.87,91313.7,37.53317056328302
7.89,91241.4,37.50345269803689
7.91,90719.5,37.28893328072079
7.93,89712.3,36.874938344677915
7.94,88867.6,36.52773667422972
7.96,88819.8,36.50808917825787
7.98,89276.0,36.695603564499685
8.0,89984.9,36.986986616684746
8.01,90879.7,37.35478116471013
8.03,91398.3,37.567944164940315
8.05,91018.8,37.41195620005919
8.07,90318.8,37.12423136365131
8.08,89182.6,36.65721285061326
8.1,88948.8,36.561112755253035
8.12,89267.1,36.691945348722506
8.14,90352.2,37.13795994870277
8.15,91294.8,37.52540199270001
8.17,91505.2,37.611883857814604
8.19,90902.0,37.36394725592713
8.21,89944.9,36.97054519746144
8.22,89310.5,36.70978428857979
8.24,89694.5,36.867621913123536
8.26,90519.1,37.20656177041202
8.28,91199.1,37.48606589720825
8.29,91336.0,37.54233665450001
8.31,90486.9,37.19332642793726
8.33,89455.2,36.7692611226201
8.35,88660.6,36.4426523297491
8.36,88867.6,36.52773667422972
8.38,89992.7,36.99019269343329
8.4,91107.9,37.448579461379104
8.42,91475.1,37.599511689849066
