Time (s),Thrust (N),mdot (kg/s)
5.210237666,7222.892645,3.162755546
5.211797421,7223.190507,3.162864283
5.213357168,7223.488702,3.162973139
5.214916907,7223.78723,3.163082113
5.216476636,7224.086092,3.163191205
5.218036358,7224.385287,3.163300415
5.219596071,7224.684815,3.163409744
5.221155775,7224.984677,3.163519191
5.222715471,7225.284872,3.163628757
5.224275158,7225.585401,3.163738441
5.225834837,7225.886263,3.163848243
5.227394507,7226.187459,3.163958164
5.228954168,7226.488989,3.164068203
5.230513821,7226.790852,3.164178361
5.232073465,7227.093049,3.164288637
5.233633101,7227.39558,3.164399032
5.235192728,7227.698445,3.164509545
5.236752346,7228.001644,3.164620177
5.238311955,7228.305177,3.164730927
5.239871556,7228.609044,3.164841796
5.241431148,7228.913245,3.164952783
5.242990732,7229.21778,3.165063889
5.244550306,7229.522649,3.165175114
5.246109872,7229.827853,3.165286457
5.247669429,7230.133391,3.165397919
5.249228977,7230.439263,3.165509499
5.250788517,7230.745469,3.165621198
5.252348047,7231.05201,3.165733016
5.253907569,7231.358886,3.165844953
5.255467082,7231.666096,3.165957008
5.257026586,7231.973641,3.166069183
5.258586081,7232.28152,3.166181476
5.260145567,7232.589734,3.166293887
5.261705045,7232.898283,3.166406418
5.263264513,7233.207167,3.166519068
5.264823973,7233.516386,3.166631836
5.266383423,7233.825939,3.166744723
5.267942865,7234.135828,3.166857729
5.269502297,7234.446052,3.166970855
5.27106172,7234.75661,3.167084099
5.272621135,7235.067505,3.167197462
5.27418054,7235.378734,3.167310944
5.275739937,7235.690298,3.167424545
5.277299324,7236.002198,3.167538265
5.278858702,7236.314434,3.167652104
5.280418071,7236.627005,3.167766062
5.281977431,7236.939911,3.16788014
5.283536782,7237.253153,3.167994336
5.285096124,7237.566731,3.168108652
5.286655457,7237.880644,3.168223087
5.28821478,7238.194894,3.168337641
5.289774094,7238.509479,3.168452314
5.291333399,7238.8244,3.168567106
5.292892695,7239.139657,3.168682018
5.294451982,7239.45525,3.168797049
5.296011259,7239.771179,3.168912199
5.297570527,7240.087445,3.169027469
5.299129786,7240.404046,3.169142858
5.300689035,7240.720984,3.169258366
5.302248276,7241.038259,3.169373994
5.303807506,7241.35587,3.169489742
5.305366728,7241.673817,3.169605608
5.30692594,7241.992101,3.169721594
5.308485143,7242.310721,3.1698377
5.310044336,7242.629679,3.169953925
5.31160352,7242.948973,3.17007027
5.313162695,7243.268604,3.170186734
5.31472186,7243.588572,3.170303318
5.316281016,7243.908876,3.170420022
5.317840162,7244.229518,3.170536845
5.319399299,7244.550497,3.170653788
5.320958426,7244.871814,3.17077085
5.322517544,7245.193467,3.170888032
5.324076653,7245.515458,3.171005334
5.325635751,7245.837786,3.171122756
5.327194841,7246.160452,3.171240298
5.32875392,7246.483455,3.171357959
5.33031299,7246.806796,3.17147574
5.331872051,7247.130475,3.171593642
5.333431102,7247.454491,3.171711663
5.334990143,7247.778846,3.171829804
5.336549175,7248.103538,3.171948065
5.338108197,7248.428568,3.172066446
5.339667209,7248.753936,3.172184946
5.341226212,7249.079643,3.172303567
5.342785205,7249.405688,3.172422308
5.344344188,7249.732071,3.17254117
5.345903161,7250.058792,3.172660151
5.347462125,7250.385852,3.172779252
5.349021079,7250.71325,3.172898474
5.350580023,7251.040987,3.173017816
5.352138958,7251.369063,3.173137278
5.353697882,7251.697478,3.17325686
5.355256797,7252.026231,3.173376562
5.356815702,7252.355323,3.173496385
5.358374597,7252.684755,3.173616329
5.359933483,7253.014525,3.173736392
5.361492358,7253.344634,3.173856576
5.363051223,7253.675081,3.17397688
5.364610079,7254.005867,3.174097304
5.366168925,7254.336991,3.174217848
5.36772776,7254.668454,3.174338512
5.369286586,7255.000254,3.174459297
5.370845402,7255.332393,3.174580201
5.372404208,7255.664871,3.174701226
5.373963004,7255.997686,3.17482237
5.37552179,7256.33084,3.174943635
5.377080565,7256.664332,3.175065019
5.378639331,7256.998161,3.175186524
5.380198087,7257.332329,3.175308149
5.381756832,7257.666835,3.175429893
5.383315568,7258.001679,3.175551758
5.384874293,7258.336861,3.175673743
5.386433009,7258.672381,3.175795847
5.387991714,7259.008238,3.175918072
5.389550409,7259.344434,3.176040416
5.391109094,7259.680968,3.176162881
5.392667769,7260.017839,3.176285465
5.394226433,7260.355049,3.17640817
5.395785087,7260.692596,3.176530994
5.397343731,7261.030482,3.176653939
5.398902365,7261.368705,3.176777003
5.400460989,7261.707266,3.176900187
5.402019602,7262.046166,3.177023492
5.403578205,7262.385403,3.177146916
5.405136798,7262.724978,3.17727046
5.40669538,7263.064891,3.177394125
5.408253952,7263.405143,3.177517909
5.409812514,7263.745732,3.177641813
5.411371066,7264.08666,3.177765838
5.412929607,7264.427926,3.177889982
5.414488137,7264.76953,3.178014247
5.416046658,7265.111472,3.178138631
5.417605167,7265.453752,3.178263136
5.419163667,7265.796371,3.178387761
5.420722156,7266.139329,3.178512506
5.422280634,7266.482624,3.178637371
5.423839102,7266.826259,3.178762356
5.42539756,7267.170232,3.178887462
5.426956007,7267.514543,3.179012687
5.428514443,7267.859193,3.179138033
5.430072869,7268.204182,3.1792635
5.431631285,7268.54951,3.179389086
5.43318969,7268.895177,3.179514793
5.434748084,7269.241183,3.17964062
5.436306467,7269.587527,3.179766568
5.437864841,7269.934211,3.179892636
5.439423203,7270.281235,3.180018824
5.440981555,7270.628597,3.180145133
5.442539896,7270.9763,3.180271563
5.444098226,7271.324341,3.180398113
5.445656546,7271.672722,3.180524783
5.447214855,7272.021444,3.180651575
5.448773154,7272.370504,3.180778487
5.450331441,7272.719905,3.180905519
5.451889718,7273.069646,3.181032672
5.453447984,7273.419728,3.181159946
5.45500624,7273.770149,3.181287341
5.456564484,7274.120911,3.181414857
5.458122718,7274.472014,3.181542494
5.459680941,7274.823457,3.181670252
5.461239153,7275.175241,3.18179813
5.462797354,7275.527366,3.18192613
5.464355545,7275.879832,3.182054251
5.465913724,7276.232639,3.182182493
5.467471893,7276.585788,3.182310856
5.469030051,7276.939278,3.18243934
5.470588197,7277.29311,3.182567946
5.472146333,7277.647284,3.182696673
5.473704458,7278.0018,3.182825522
5.475262572,7278.356658,3.182954492
5.476820675,7278.711858,3.183083583
5.478378767,7279.067401,3.183212796
5.479936848,7279.423287,3.183342131
5.481494918,7279.779515,3.183471588
5.483052977,7280.136086,3.183601166
5.484611024,7280.493001,3.183730866
5.486169061,7280.850258,3.183860688
5.487727087,7281.20786,3.183990632
5.489285101,7281.565805,3.184120698
5.490843105,7281.924094,3.184250886
5.492401097,7282.282727,3.184381197
5.493959078,7282.641705,3.184511629
5.495517048,7283.001027,3.184642184
5.497075007,7283.360693,3.184772861
5.498632954,7283.720705,3.184903661
5.500190891,7284.081061,3.185034583
5.501748816,7284.441764,3.185165628
5.50330673,7284.802811,3.185296796
5.504864632,7285.164205,3.185428086
5.506422524,7285.525944,3.185559499
5.507980404,7285.888029,3.185691035
5.509538273,7286.250462,3.185822694
5.51109613,7286.61324,3.185954476
5.512653976,7286.976366,3.186086382
5.514211811,7287.339839,3.18621841
5.515769634,7287.703659,3.186350562
5.517327446,7288.067826,3.186482838
5.518885247,7288.432343,3.186615237
5.520443036,7288.797211,3.186747761
5.522000814,7289.162431,3.18688041
5.523558581,7289.528005,3.187013184
5.525116335,7289.893934,3.187146085
5.526674079,7290.260221,3.187279113
5.528231811,7290.626866,3.187412268
5.529789531,7290.993871,3.18754555
5.53134724,7291.361237,3.187678961
5.532904938,7291.728966,3.187812501
5.534462624,7292.097058,3.18794617
5.536020298,7292.465515,3.188079968
5.537577961,7292.834339,3.188213896
5.539135612,7293.203529,3.188347955
5.540693251,7293.573087,3.188482144
5.542250879,7293.943015,3.188616464
5.543808495,7294.313312,3.188750916
5.5453661,7294.68398,3.188885499
5.546923693,7295.05502,3.189020214
5.548481274,7295.426432,3.189155062
5.550038844,7295.798218,3.189290042
5.551596401,7296.170377,3.189425154
5.553153947,7296.54291,3.1895604
5.554711482,7296.915818,3.189695778
5.556269004,7297.289102,3.18983129
5.557826515,7297.662761,3.189966935
5.559384014,7298.036796,3.190102714
5.560941501,7298.411208,3.190238626
5.562498976,7298.785997,3.190374672
5.564056439,7299.161162,3.190510852
5.565613891,7299.536705,3.190647166
5.56717133,7299.912625,3.190783614
5.568728758,7300.288922,3.190920196
5.570286174,7300.665596,3.191056911
5.571843578,7301.042648,3.191193761
5.573400969,7301.420077,3.191330745
5.574958349,7301.797883,3.191467862
5.576515717,7302.176065,3.191605113
5.578073073,7302.554625,3.191742498
5.579630417,7302.93356,3.191880016
5.581187749,7303.312871,3.192017668
5.582745069,7303.692558,3.192155453
5.584302376,7304.07262,3.192293372
5.585859672,7304.453056,3.192431423
5.587416955,7304.833866,3.192569607
5.588974227,7305.215049,3.192707923
5.590531486,7305.596605,3.192846372
5.592088733,7305.978533,3.192984953
5.593645968,7306.360831,3.193123665
5.595203191,7306.7435,3.193262509
5.596760401,7307.126538,3.193401484
5.5983176,7307.509945,3.19354059
5.599874786,7307.893718,3.193679826
5.60143196,7308.277859,3.193819193
5.602989121,7308.662364,3.193958688
5.60454627,7309.047233,3.194098314
5.606103407,7309.432465,3.194238068
5.607660532,7309.818058,3.19437795
5.609217644,7310.204012,3.19451796
5.610774744,7310.590325,3.194658098
5.612331832,7310.976995,3.194798362
5.613888907,7311.36402,3.194938753
5.61544597,7311.751401,3.19507927
5.617003021,7312.139134,3.195219912
5.618560059,7312.527218,3.195360679
5.620117084,7312.915651,3.195501569
5.621674097,7313.304433,3.195642584
5.623231098,7313.69356,3.195783721
5.624788086,7314.083031,3.19592498
5.626345062,7314.472844,3.19606636
5.627902025,7314.862998,3.196207862
5.629458976,7315.25349,3.196349483
5.631015914,7315.644317,3.196491224
5.632572839,7316.035479,3.196633084
5.634129752,7316.426973,3.196775061
5.635686653,7316.818796,3.196917155
5.637243541,7317.210946,3.197059366
5.638800416,7317.603422,3.197201692
5.640357278,7317.99622,3.197344133
5.641914128,7318.389338,3.197486687
5.643470966,7318.782774,3.197629354
5.64502779,7319.176524,3.197772133
5.646584602,7319.570588,3.197915023
5.648141401,7319.964961,3.198058022
5.649698188,7320.359641,3.198201131
5.651254962,7320.754626,3.198344349
5.652811723,7321.149912,3.198487673
5.654368471,7321.545497,3.198631103
5.655925206,7321.941378,3.198774638
5.657481929,7322.337552,3.198918278
5.659038639,7322.734015,3.19906202
5.660595336,7323.130765,3.199205864
5.662152021,7323.527799,3.199349809
5.663708692,7323.925113,3.199493853
5.665265351,7324.322704,3.199637996
5.666821997,7324.720569,3.199782236
5.66837863,7325.118705,3.199926572
5.66993525,7325.517108,3.200071004
5.671491857,7325.915774,3.200215528
5.673048451,7326.314701,3.200360145
5.674605033,7326.713886,3.200504855
5.676161601,7327.113329,3.200649655
5.677718157,7327.513027,3.200794546
5.6792747,7327.912979,3.200939528
5.680831229,7328.313185,3.201084599
5.682387746,7328.713641,3.20122976
5.68394425,7329.114347,3.20137501
5.685500741,7329.515302,3.201520347
5.687057219,7329.916503,3.201665772
5.688613683,7330.317949,3.201811285
5.690170135,7330.719639,3.201956884
5.691726574,7331.121571,3.202102569
5.693283,7331.523744,3.202248339
5.694839412,7331.926155,3.202394194
5.696395812,7332.328803,3.202540134
5.697952199,7332.731687,3.202686157
5.699508572,7333.134805,3.202832263
5.701064933,7333.538155,3.202978452
5.70262128,7333.941736,3.203124722
5.704177614,7334.345545,3.203271074
5.705733936,7334.749582,3.203417507
5.707290244,7335.153844,3.20356402
5.708846539,7335.558329,3.203710612
5.71040282,7335.963037,3.203857283
5.711959089,7336.367964,3.204004033
5.713515344,7336.77311,3.20415086
5.715071587,7337.178473,3.204297763
5.716627816,7337.58405,3.204444744
5.718184032,7337.98984,3.204591799
5.719740235,7338.395841,3.20473893
5.721296424,7338.802051,3.204886135
5.722852601,7339.208468,3.205033414
5.724408764,7339.615091,3.205180766
5.725964914,7340.021917,3.20532819
5.72752105,7340.428945,3.205475686
5.729077174,7340.836172,3.205623252
5.730633284,7341.243597,3.205770889
5.732189381,7341.651217,3.205918596
5.733745464,7342.059031,3.206066371
5.735301535,7342.467037,3.206214214
5.736857592,7342.875232,3.206362125
5.738413636,7343.283615,3.206510103
5.739969666,7343.692184,3.206658146
5.741525683,7344.100936,3.206806255
5.743081687,7344.509869,3.206954428
5.744637678,7344.918982,3.207102665
5.746193655,7345.328272,3.207250965
5.747749619,7345.737737,3.207399327
5.74930557,7346.147374,3.20754775
5.750861507,7346.557183,3.207696235
5.752417431,7346.96716,3.207844779
5.753973341,7347.377304,3.207993382
5.755529238,7347.787612,3.208142044
5.757085122,7348.198081,3.208290764
5.758640993,7348.608711,3.20843954
5.76019685,7349.019498,3.208588372
5.761752693,7349.43044,3.20873726
5.763308523,7349.841535,3.208886202
5.76486434,7350.252781,3.209035197
5.766420143,7350.664175,3.209184245
5.767975933,7351.075715,3.209333346
5.76953171,7351.487399,3.209482497
5.771087473,7351.899225,3.209631699
5.772643223,7352.311189,3.20978095
5.774198959,7352.72329,3.209930249
5.775754682,7353.135525,3.210079597
5.777310391,7353.547891,3.210228991
5.778866087,7353.960387,3.210378431
5.780421769,7354.37301,3.210527917
5.781977438,7354.785758,3.210677446
5.783533094,7355.198627,3.21082702
5.785088736,7355.611616,3.210976635
5.786644364,7356.024721,3.211126293
5.788199979,7356.437941,3.211275991
5.789755581,7356.851273,3.211425728
5.791311169,7357.264715,3.211575505
5.792866743,7357.678263,3.21172532
5.794422304,7358.091915,3.211875172
5.795977852,7358.505669,3.21202506
5.797533386,7358.919522,3.212174984
5.799088906,7359.333471,3.212324941
5.800644413,7359.747514,3.212474932
5.802199907,7360.161647,3.212624956
5.803755387,7360.57587,3.212775011
5.805310853,7360.990178,3.212925096
5.806866306,7361.404568,3.213075212
5.808421746,7361.819039,3.213225355
5.809977171,7362.233588,3.213375527
5.811532584,7362.648211,3.213525725
5.813087983,7363.062907,3.213675949
5.814643368,7363.477671,3.213826197
5.816198739,7363.892502,3.213976469
5.817754098,7364.307397,3.214126764
5.819309442,7364.722352,3.214277081
5.820864773,7365.137365,3.214427418
5.822420091,7365.552433,3.214577775
5.823975395,7365.967554,3.21472815
5.825530685,7366.382723,3.214878544
5.827085962,7366.797939,3.215028953
5.828641225,7367.213198,3.215179379
5.830196475,7367.628495,3.215329818
5.831751711,7368.043828,3.215480269
5.833306934,7368.459191,3.215630732
5.834862143,7368.874581,3.215781204
5.836417338,7369.289994,3.215931685
5.83797252,7369.705426,3.216082172
5.839527688,7370.120874,3.216232665
5.841082843,7370.536333,3.216383163
5.842637984,7370.9518,3.216533664
5.844193112,7371.367272,3.216684166
5.845748226,7371.782745,3.216834668
5.847303327,7372.198215,3.21698517
5.848858414,7372.613679,3.21713567
5.850413487,7373.029133,3.217286167
5.851968547,7373.444575,3.217436659
5.853523593,7373.86,3.217587146
5.855078626,7374.275405,3.217737626
5.856633645,7374.690788,3.217888097
5.858188651,7375.106145,3.21803856
5.859743643,7375.521472,3.218189013
5.861298622,7375.936768,3.218339454
5.862853587,7376.352028,3.218489883
5.864408538,7376.76725,3.218640299
5.865963476,7377.182431,3.2187907
5.867518401,7377.597568,3.218941086
5.869073312,7378.012658,3.219091455
5.870628209,7378.427698,3.219241807
5.872183093,7378.842686,3.219392141
5.873737963,7379.257619,3.219542455
5.87529282,7379.672495,3.219692749
5.876847663,7380.08731,3.219843021
5.878402493,7380.502062,3.219993272
5.879957309,7380.916749,3.220143499
5.881512112,7381.331369,3.220293703
5.883066902,7381.745918,3.220443882
5.884621677,7382.160395,3.220594035
5.88617644,7382.574797,3.220744162
5.887731188,7382.989122,3.220894262
5.889285924,7383.403368,3.221044334
5.890840646,7383.817532,3.221194377
5.892395354,7384.231613,3.221344391
5.893950049,7384.645609,3.221494374
5.89550473,7385.059518,3.221644327
5.897059398,7385.473337,3.221794249
5.898614053,7385.887065,3.221944138
5.900168694,7386.300699,3.222093994
5.901723322,7386.714239,3.222243817
5.903277936,7387.127682,3.222393605
5.904832537,7387.541027,3.222543359
5.906387124,7387.954272,3.222693078
5.907941698,7388.367416,3.222842761
5.909496259,7388.780456,3.222992407
5.911050806,7389.193392,3.223142016
5.912605339,7389.606221,3.223291588
5.91415986,7390.018944,3.223441122
5.915714367,7390.431557,3.223590618
5.91726886,7390.844061,3.223740075
5.91882334,7391.256453,3.223889492
5.920377807,7391.668732,3.22403887
5.921932261,7392.080898,3.224188207
5.923486701,7392.492949,3.224337504
5.925041127,7392.904885,3.22448676
5.926595541,7393.316703,3.224635975
5.928149941,7393.728404,3.224785148
5.929704327,7394.139986,3.224934279
5.931258701,7394.551449,3.225083368
5.93281306,7394.962791,3.225232415
5.934367407,7395.374013,3.225381418
5.93592174,7395.785112,3.225530379
5.937476061,7396.19609,3.225679296
5.939030367,7396.606944,3.22582817
5.940584661,7397.017674,3.225977001
5.942138941,7397.428281,3.226125787
5.943693208,7397.838763,3.22627453
5.945247461,7398.24912,3.226423228
5.946801702,7398.659352,3.226571882
5.948355929,7399.069459,3.226720491
5.949910142,7399.479439,3.226869057
5.951464343,7399.889294,3.227017577
5.95301853,7400.299022,3.227166053
5.954572704,7400.708624,3.227314485
5.956126865,7401.1181,3.227462871
5.957681013,7401.527449,3.227611214
5.959235147,7401.936672,3.227759511
5.960789268,7402.345769,3.227907764
5.962343376,7402.75474,3.228055972
5.963897471,7403.163585,3.228204136
5.965451553,7403.572304,3.228352255
5.967005621,7403.980898,3.22850033
5.968559677,7404.389367,3.228648361
5.970113719,7404.797712,3.228796348
5.971667747,7405.205932,3.228944291
5.973221763,7405.614029,3.229092191
5.974775766,7406.022002,3.229240046
5.976329755,7406.429853,3.229387859
5.977883732,7406.837582,3.229535628
5.979437695,7407.24519,3.229683355
5.980991645,7407.652678,3.229831039
5.982545582,7408.060045,3.22997868
5.984099506,7408.467289,3.230126279
5.985653416,7408.874409,3.230273833
5.987207314,7409.2814,3.230421342
5.988761198,7409.68826,3.230568804
5.99031507,7410.094985,3.230716218
5.991868928,7410.501572,3.230863584
5.993422773,7410.908018,3.2310109
5.994976606,7411.31432,3.231158164
5.996530425,7411.720475,3.231305377
5.998084231,7412.12648,3.231452537
5.999638024,7412.532332,3.231599643
6.001191804,7412.93803,3.231746694
6.002745571,7413.34357,3.23189369
6.004299325,7413.748949,3.232040628
6.005853066,7414.154167,3.23218751
6.007406794,7414.559219,3.232334332
6.008960509,7414.964104,3.232481096
6.010514211,7415.368819,3.2326278
6.0120679,7415.773363,3.232774443
6.013621576,7416.177734,3.232921025
6.015175239,7416.58193,3.233067544
6.016728889,7416.985948,3.233214001
6.018282526,7417.389787,3.233360395
6.01983615,7417.793446,3.233506725
6.021389762,7418.196922,3.23365299
6.02294336,7418.600215,3.23379919
6.024496945,7419.003322,3.233945325
6.026050518,7419.406243,3.234091394
6.027604078,7419.808976,3.234237396
6.029157624,7420.211521,3.234383331
6.030711158,7420.613875,3.234529199
6.032264679,7421.016038,3.234675
6.033818188,7421.418009,3.234820732
6.035371683,7421.819787,3.234966396
6.036925166,7422.221371,3.235111992
6.038478635,7422.622761,3.235257519
6.040032092,7423.023956,3.235402977
6.041585536,7423.424955,3.235548365
6.043138968,7423.825758,3.235693684
6.044692386,7424.226365,3.235838934
6.046245792,7424.626775,3.235984114
6.047799185,7425.026989,3.236129225
6.049352565,7425.427005,3.236274265
6.050905933,7425.826824,3.236419236
6.052459287,7426.226446,3.236564137
6.054012629,7426.625871,3.236708969
6.055565959,7427.025099,3.236853731
6.057119275,7427.424131,3.236998423
6.058672579,7427.822967,3.237143046
6.06022587,7428.221607,3.237287599
6.061779149,7428.620052,3.237432084
6.063332415,7429.018303,3.237576499
6.064885668,7429.416359,3.237720847
6.066438908,7429.814223,3.237865125
6.067992136,7430.211894,3.238009336
6.069545351,7430.609374,3.238153479
6.071098554,7431.006663,3.238297555
6.072651744,7431.403764,3.238441563
6.074204922,7431.800676,3.238585505
6.075758086,7432.197401,3.238729381
6.077311239,7432.593941,3.238873192
6.078864378,7432.990297,3.239016937
6.080417505,7433.386471,3.239160618
6.08197062,7433.782463,3.239304234
6.083523722,7434.178276,3.239447787
6.085076811,7434.573912,3.239591278
6.086629888,7434.969371,3.239734706
6.088182953,7435.364657,3.239878072
6.089736005,7435.759771,3.240021378
6.091289044,7436.154716,3.240164624
6.092842071,7436.549492,3.240307811
6.094395085,7436.944104,3.240450938
6.095948087,7437.338552,3.240594009
6.097501077,7437.732839,3.240737022
6.099054054,7438.126969,3.24087998
6.100607018,7438.520942,3.241022882
6.10215997,7438.914763,3.24116573
6.10371291,7439.308433,3.241308525
6.105265837,7439.701956,3.241451268
6.106818752,7440.095334,3.24159396
6.108371654,7440.488571,3.241736602
6.109924544,7440.881669,3.241879195
6.111477422,7441.274631,3.242021739
6.113030287,7441.667461,3.242164237
6.11458314,7442.060163,3.24230669
6.11613598,7442.452738,3.242449098
6.117688808,7442.845192,3.242591463
6.119241624,7443.237527,3.242733786
6.120794427,7443.629746,3.242876068
6.122347218,7444.021855,3.243018311
6.123899996,7444.413856,3.243160516
6.125452763,7444.805754,3.243302685
6.127005516,7445.197551,3.243444818
6.128558258,7445.589253,3.243586918
6.130110987,7445.980864,3.243728985
6.131663704,7446.372387,3.243871021
6.133216409,7446.763827,3.244013028
6.134769101,7447.155188,3.244155007
6.136321781,7447.546475,3.24429696
6.137874448,7447.937692,3.244438888
6.139427104,7448.328839,3.244580792
6.140979747,7448.71992,3.244722672
6.142532377,7449.110934,3.24486453
6.144084996,7449.501884,3.245006364
6.145637602,7449.892771,3.245148176
6.147190195,7450.283597,3.245289966
6.148742777,7450.674362,3.245431735
6.150295346,7451.065068,3.245573484
6.151847903,7451.455717,3.245715212
6.153400448,7451.846309,3.24585692
6.15495298,7452.236848,3.24599861
6.156505501,7452.627333,3.246140281
6.158058008,7453.017767,3.246281933
6.159610504,7453.408152,3.246423568
6.161162987,7453.798488,3.246565187
6.162715459,7454.188777,3.246706788
6.164267917,7454.579022,3.246848375
6.165820364,7454.969224,3.246989946
6.167372798,7455.359385,3.247131502
6.168925221,7455.749506,3.247273045
6.17047763,7456.139589,3.247414574
6.172030028,7456.529636,3.247556091
6.173582413,7456.919648,3.247697596
6.175134787,7457.309629,3.247839089
6.176687148,7457.699579,3.247980572
6.178239496,7458.0895,3.248122045
6.179791833,7458.479395,3.248263508
6.181344157,7458.869266,3.248404963
6.182896469,7459.259114,3.248546411
6.184448769,7459.648941,3.248687851
6.186001057,7460.038749,3.248829284
6.187553332,7460.428542,3.248970712
6.189105595,7460.81832,3.249112135
6.190657846,7461.208085,3.249253554
6.192210085,7461.597841,3.249394969
6.193762311,7461.987589,3.249536382
6.195314526,7462.377331,3.249677793
6.196866728,7462.76707,3.249819203
6.198418918,7463.156808,3.249960613
6.199971095,7463.546547,3.250102023
6.201523261,7463.93629,3.250243435
6.203075414,7464.326038,3.250384849
6.204627555,7464.715795,3.250526266
6.206179684,7465.105563,3.250667687
6.2077318,7465.495343,3.250809112
6.209283905,7465.885139,3.250950544
6.210835997,7466.274953,3.251091982
6.212388077,7466.664788,3.251233427
6.213940145,7467.054646,3.251374881
6.2154922,7467.44453,3.251516344
6.217044244,7467.834442,3.251657818
6.218596275,7468.224384,3.251799302
6.220148294,7468.614361,3.251940799
6.221700301,7469.004373,3.252082308
6.223252295,7469.394425,3.252223832
6.224804278,7469.784518,3.25236537
6.226356248,7470.174656,3.252506925
6.227908206,7470.564841,3.252648496
6.229460151,7470.955076,3.252790085
6.231012085,7471.345365,3.252931693
6.232564006,7471.735708,3.253073322
6.234115915,7472.126111,3.253214971
6.235667812,7472.516575,3.253356642
6.237219697,7472.907104,3.253498336
6.238771569,7473.2977,3.253640054
6.240323429,7473.688367,3.253781798
6.241875277,7474.079107,3.253923567
6.243427113,7474.469925,3.254065365
6.244978936,7474.860821,3.25420719
6.246530747,7475.251801,3.254349045
6.248082546,7475.642867,3.254490931
6.249634333,7476.034022,3.254632849
6.251186108,7476.425269,3.254774799
6.25273787,7476.816612,3.254916784
6.25428962,7477.208054,3.255058803
6.255841358,7477.599597,3.25520086
6.257393083,7477.991247,3.255342953
6.258944796,7478.383005,3.255485086
6.260496497,7478.774875,3.255627258
6.262048186,7479.166861,3.255769472
6.263599862,7479.558965,3.255911728
6.265151526,7479.951192,3.256054027
6.266703178,7480.343545,3.256196372
6.268254817,7480.736028,3.256338762
6.269806445,7481.128643,3.2564812
6.27135806,7481.521394,3.256623686
6.272909662,7481.914286,3.256766222
6.274461252,7482.307321,3.256908809
6.27601283,7482.700504,3.257051449
6.277564396,7483.093837,3.257194142
6.279115949,7483.487325,3.25733689
6.28066749,7483.880972,3.257479695
6.282219019,7484.27478,3.257622557
6.283770535,7484.668755,3.257765478
6.285322039,7485.062898,3.25790846
6.286873531,7485.457216,3.258051503
6.28842501,7485.851711,3.25819461
6.289976477,7486.246387,3.25833778
6.291527931,7486.641248,3.258481017
6.293079373,7487.036298,3.258624321
6.294630803,7487.431542,3.258767694
6.29618222,7487.826985,3.258911137
6.297733625,7488.222632,3.259054653
6.299285017,7488.618488,3.259198244
6.300836397,7489.014557,3.25934191
6.302387765,7489.410844,3.259485653
6.30393912,7489.807354,3.259629476
6.305490462,7490.204091,3.25977338
6.307041792,7490.601061,3.259917366
6.30859311,7490.998267,3.260061437
6.310144415,7491.395715,3.260205593
6.311695708,7491.793409,3.260349837
6.313246988,7492.191352,3.260494169
6.314798256,7492.58955,3.260638592
6.316349511,7492.988007,3.260783107
6.317900754,7493.386728,3.260927715
6.319451984,7493.785715,3.261072419
6.321003201,7494.184974,3.261217219
6.322554406,7494.584509,3.261362117
6.324105598,7494.984323,3.261507114
6.325656778,7495.384421,3.261652212
6.327207945,7495.784806,3.261797412
6.3287591,7496.185483,3.261942716
6.330310241,7496.586456,3.262088125
6.331861371,7496.987728,3.26223364
6.333412487,7497.389302,3.262379263
6.334963591,7497.791184,3.262524994
6.336514682,7498.193376,3.262670836
6.338065761,7498.595882,3.26281679
6.339616827,7498.998705,3.262962856
6.34116788,7499.40185,3.263109037
6.34271892,7499.805319,3.263255333
6.344269948,7500.209115,3.263401745
6.345820962,7500.613244,3.263548275
6.347371964,7501.017706,3.263694923
6.348922954,7501.422507,3.263841692
6.35047393,7501.827649,3.263988582
6.352024894,7502.233135,3.264135595
6.353575845,7502.638968,3.26428273
6.355126783,7503.045152,3.26442999
6.356677708,7503.451689,3.264577376
6.35822862,7503.858582,3.264724888
6.359779519,7504.265834,3.264872528
6.361330406,7504.673449,3.265020296
6.362881279,7505.081429,3.265168194
6.36443214,7505.489776,3.265316223
6.365982987,7505.898494,3.265464383
6.367533822,7506.307584,3.265612676
6.369084643,7506.71705,3.265761102
6.370635452,7507.126895,3.265909662
6.372186248,7507.53712,3.266058358
6.37373703,7507.947728,3.26620719
6.3752878,7508.358722,3.266356158
6.376838556,7508.770103,3.266505265
6.3783893,7509.181875,3.26665451
6.37994003,7509.594039,3.266803894
6.381490747,7510.006598,3.266953419
6.383041451,7510.419554,3.267103084
6.384592142,7510.832908,3.267252891
6.38614282,7511.246663,3.267402841
6.387693484,7511.660822,3.267552934
6.389244136,7512.075385,3.26770317
6.390794774,7512.490355,3.267853551
6.392345399,7512.905733,3.268004077
6.39389601,7513.321522,3.268154749
6.395446609,7513.737723,3.268305567
6.396997194,7514.154338,3.268456532
6.398547766,7514.571368,3.268607645
6.400098324,7514.988815,3.268758906
6.401648869,7515.406681,3.268910315
6.403199401,7515.824967,3.269061874
6.404749919,7516.243675,3.269213582
6.406300424,7516.662806,3.269365441
6.407850916,7517.08236,3.26951745
6.409401394,7517.502341,3.269669611
6.410951859,7517.922748,3.269821923
6.41250231,7518.343583,3.269974387
6.414052748,7518.764847,3.270127003
6.415603172,7519.186542,3.270279772
