Mach,alpha_deg,def_roll,Cll
0.8,0.0,10.0,-0.211
0.8,2.0,10.0,-0.211
0.8,4.0,10.0,-0.211
0.8,8.0,10.0,-0.196
0.8,12.0,10.0,-0.161
0.8,16.0,10.0,-0.138
0.8,20.0,10.0,-0.109
1.2,0.0,10.0,-0.315
1.2,2.0,10.0,-0.315
1.2,4.0,10.0,-0.311
1.2,8.0,10.0,-0.295
1.2,12.0,10.0,-0.272
1.2,16.0,10.0,-0.257
1.2,20.0,10.0,-0.238
2.0,0.0,10.0,-0.162
2.0,2.0,10.0,-0.162
2.0,4.0,10.0,-0.162
2.0,8.0,10.0,-0.162
2.0,12.0,10.0,-0.16
2.0,16.0,10.0,-0.157
2.0,20.0,10.0,-0.153
3.0,0.0,10.0,-0.104
3.0,2.0,10.0,-0.104
3.0,4.0,10.0,-0.105
3.0,8.0,10.0,-0.109
3.0,12.0,10.0,-0.109
3.0,16.0,10.0,-0.109
3.0,20.0,10.0,-0.109
5.0,0.0,10.0,-0.063
5.0,2.0,10.0,-0.064
5.0,4.0,10.0,-0.067
5.0,8.0,10.0,-0.074
5.0,12.0,10.0,-0.081
5.0,16.0,10.0,-0.083
5.0,20.0,10.0,-0.087
7.0,0.0,10.0,-0.048
7.0,2.0,10.0,-0.05
7.0,4.0,10.0,-0.053
7.0,8.0,10.0,-0.064
7.0,12.0,10.0,-0.076
7.0,16.0,10.0,-0.078
7.0,20.0,10.0,-0.083
9.0,0.0,10.0,-0.041
9.0,2.0,10.0,-0.042
9.0,4.0,10.0,-0.046
9.0,8.0,10.0,-0.058
9.0,12.0,10.0,-0.072
9.0,16.0,10.0,-0.073
9.0,20.0,10.0,-0.083
11.0,0.0,10.0,-0.036
11.0,2.0,10.0,-0.038
11.0,4.0,10.0,-0.039
11.0,8.0,10.0,-0.049
11.0,12.0,10.0,-0.061
11.0,16.0,10.0,-0.069
11.0,20.0,10.0,-0.076
13.0,0.0,10.0,-0.03
13.0,2.0,10.0,-0.031
13.0,4.0,10.0,-0.035
13.0,8.0,10.0,-0.047
13.0,12.0,10.0,-0.064
13.0,16.0,10.0,-0.068
13.0,20.0,10.0,-0.076
0.3,0.0,15.0,-0.282
0.3,2.0,15.0,-0.277
0.3,4.0,15.0,-0.266
0.3,8.0,15.0,-0.229
0.3,12.0,15.0,-0.19
0.3,16.0,15.0,-0.149
0.3,20.0,15.0,-0.105
0.5,0.0,15.0,-0.287
0.5,2.0,15.0,-0.281
0.5,4.0,15.0,-0.27
0.5,8.0,15.0,-0.228
0.5,12.0,15.0,-0.189
0.5,16.0,15.0,-0.155
0.5,20.0,15.0,-0.119
0.8,0.0,15.0,-0.312
0.8,2.0,15.0,-0.308
0.8,4.0,15.0,-0.298
0.8,8.0,15.0,-0.259
0.8,12.0,15.0,-0.225
0.8,16.0,15.0,-0.199
0.8,20.0,15.0,-0.171
1.2,0.0,15.0,-0.455
1.2,2.0,15.0,-0.451
1.2,4.0,15.0,-0.441
1.2,8.0,15.0,-0.414
1.2,12.0,15.0,-0.386
1.2,16.0,15.0,-0.368
1.2,20.0,15.0,-0.347
2.0,0.0,15.0,-0.24
2.0,2.0,15.0,-0.239
2.0,4.0,15.0,-0.238
2.0,8.0,15.0,-0.233
2.0,12.0,15.0,-0.227
2.0,16.0,15.0,-0.224
2.0,20.0,15.0,-0.218
3.0,0.0,15.0,-0.156
3.0,2.0,15.0,-0.157
3.0,4.0,15.0,-0.158
3.0,8.0,15.0,-0.157
3.0,12.0,15.0,-0.157
3.0,16.0,15.0,-0.158
3.0,20.0,15.0,-0.159
5.0,0.0,15.0,-0.102
5.0,2.0,15.0,-0.103
5.0,4.0,15.0,-0.105
5.0,8.0,15.0,-0.111
5.0,12.0,15.0,-0.118
5.0,16.0,15.0,-0.121
5.0,20.0,15.0,-0.127
7.0,0.0,15.0,-0.083
7.0,2.0,15.0,-0.085
7.0,4.0,15.0,-0.089
7.0,8.0,15.0,-0.099
7.0,12.0,15.0,-0.106
7.0,16.0,15.0,-0.112
7.0,20.0,15.0,-0.122
9.0,0.0,15.0,-0.075
9.0,2.0,15.0,-0.076
9.0,4.0,15.0,-0.08
9.0,8.0,15.0,-0.089
9.0,12.0,15.0,-0.097
9.0,16.0,15.0,-0.107
9.0,20.0,15.0,-0.115
11.0,0.0,15.0,-0.062
11.0,2.0,15.0,-0.065
11.0,4.0,15.0,-0.068
11.0,8.0,15.0,-0.081
11.0,12.0,15.0,-0.097
11.0,16.0,15.0,-0.103
11.0,20.0,15.0,-0.113
13.0,0.0,15.0,-0.058
13.0,2.0,15.0,-0.059
13.0,4.0,15.0,-0.064
13.0,8.0,15.0,-0.08
13.0,12.0,15.0,-0.092
13.0,16.0,15.0,-0.099
13.0,20.0,15.0,-0.108
