Mach,alpha_deg,delta_deg,CNd,CMd
11.0,0.0,-4.0,0.18621128341751753,-0.2148591731740587
11.0,2.0,-4.0,0.17188733853924693,-0.20053522829578813
11.0,4.0,-4.0,0.18621128341751772,-0.2291831180523293
11.0,8.0,-4.0,0.28647889756541184,-0.34377467707849396
11.0,12.0,-4.0,0.38674651171330604,-0.4726901809829292
11.0,16.0,-4.0,0.34377467707849263,-0.4153944014698468
11.0,20.0,-4.0,0.4870141258612002,-0.5729577951308231
13.0,0.0,-4.0,0.15756339366097638,-0.20053522829578813
13.0,2.0,-4.0,0.14323944878270573,-0.17188733853924698
13.0,4.0,-4.0,0.17188733853924712,-0.2005352282957881
13.0,8.0,-4.0,0.2291831180523287,-0.272154952687141
13.0,12.0,-4.0,0.32945073220022203,-0.40107045659157625
13.0,16.0,-4.0,0.38674651171330443,-0.4583662361046586
13.0,20.0,-4.0,0.458366236104659,-0.544309905374282
0.3,0.0,-2.0,2.2631832907667517,-2.492366408819081
0.3,2.0,-2.0,2.2631832907667517,-2.4923664088190813
0.3,4.0,-2.0,2.3491269600363758,-2.5496621883321637
0.3,8.0,-2.0,2.4064227395494595,-2.6642537473583285
0.3,12.0,-2.0,2.2918311805232916,-2.5496621883321624
0.3,16.0,-2.0,1.7761691649055535,-1.9480565034447992
0.3,20.0,-2.0,0.9740282517224004,-1.0886198107485618
0.5,0.0,-2.0,2.2631832907667517,-2.492366408819081
0.5,2.0,-2.0,2.291831180523293,-2.5210142985756225
0.5,4.0,-2.0,2.3491269600363758,-2.578310078088705
0.5,8.0,-2.0,2.463718519062542,-2.721549526871411
0.5,12.0,-2.0,2.377774849792912,-2.635605857601786
0.5,16.0,-2.0,1.7761691649055535,-1.9480565034448007
0.5,20.0,-2.0,0.88808458245278,-0.9740282517224004
0.8,0.0,-2.0,2.4637185190625397,-2.7215495268714105
0.8,2.0,-2.0,2.46371851906254,-2.7501974166279517
0.8,4.0,-2.0,2.5496621883321624,-2.836141085897575
0.8,8.0,-2.0,2.635605857601786,-2.922084755167198
0.8,12.0,-2.0,2.606957967845248,-2.864788975654117
0.8,16.0,-2.0,2.0626480624709655,-2.2918311805232916
0.8,20.0,-2.0,1.3464508185574326,-1.4896902673401418
1.2,0.0,-2.0,2.320479070279834,-2.6929016371148693
1.2,2.0,-2.0,2.2918311805232934,-2.7215495268714105
1.2,4.0,-2.0,2.3491269600363758,-2.7501974166279517
1.2,8.0,-2.0,2.349126960036374,-2.750197416627951
1.2,12.0,-2.0,2.2918311805232947,-2.6929016371148697
1.2,16.0,-2.0,2.09129595222751,-2.49236640881908
1.2,20.0,-2.0,1.890760723931712,-2.205887511253668
2.0,0.0,-2.0,1.0313240312354817,-1.2318592595312698
2.0,2.0,-2.0,1.0599719209920226,-1.260507149287811
2.0,4.0,-2.0,1.0886198107485643,-1.2891550390443522
2.0,8.0,-2.0,1.1459155902616474,-1.3750987083139754
2.0,12.0,-2.0,1.1459155902616474,-1.375098708313976
2.0,16.0,-2.0,1.1172677005051095,-1.3464508185574349
2.0,20.0,-2.0,1.117267700505103,-1.317802928800893
3.0,0.0,-2.0,0.6589014644004467,-0.8021409131831525
3.0,2.0,-2.0,0.6589014644004468,-0.8021409131831524
3.0,4.0,-2.0,0.6875493541569877,-0.8021409131831524
3.0,8.0,-2.0,0.7161972439135297,-0.8307888029396936
3.0,12.0,-2.0,0.7448451336700709,-0.8594366926962348
3.0,16.0,-2.0,0.7448451336700677,-0.888084582452776
3.0,20.0,-2.0,0.7734930234266089,-0.9167324722093172
5.0,0.0,-2.0,0.37242256683503505,-0.4583662361046586
5.0,2.0,-2.0,0.37242256683503505,-0.4583662361046586
5.0,4.0,-2.0,0.4010704565915758,-0.4870141258611998
5.0,8.0,-2.0,0.42971834634811623,-0.5156620156177408
5.0,12.0,-2.0,0.5156620156177414,-0.6016056848873643
5.0,16.0,-2.0,0.5443099053742826,-0.6589014644004467
5.0,20.0,-2.0,0.5729577951308237,-0.6875493541569879
7.0,0.0,-2.0,0.2578310078088704,-0.31512678732195276
7.0,2.0,-2.0,0.28647889756541184,-0.31512678732195276
7.0,4.0,-2.0,0.28647889756541106,-0.34377467707849396
7.0,8.0,-2.0,0.37242256683503544,-0.4583662361046586
7.0,12.0,-2.0,0.458366236104659,-0.544309905374282
7.0,16.0,-2.0,0.5156620156177414,-0.6016056848873643
