Time [second],Thrust [N],mdot [kg/s]
11.5836402288894,2132.26119108361,0.906018930197333
11.5880510512654,2132.14128854432,0.905967982419061
11.5924620064133,2132.02146215934,0.905917066999515
11.5968730942917,2131.90171163263,0.9058661838129
11.6012843148592,2131.78203662953,0.905815332717016
11.6056956680748,2131.6624368656,0.905764513591
11.6101071538976,2131.54291213816,0.905713726348732
11.6145187722867,2131.4234623376,0.90566297094364
11.6189305232014,2131.30408745134,0.905612247370378
11.623342406601,2131.1847875653,0.905561555665451
11.6277544224446,2131.06556286434,0.905510895907414
11.6321665706913,2130.94641363248,0.905460268216943
11.6365788512999,2130.82734025807,0.905409672759056
11.640991264229,2130.70834321233,0.905359109733979
11.645403809437,2130.58942295127,0.90530857933547
11.6498164868816,2130.47057982964,0.905258081714273
11.6542292965207,2130.35181407039,0.905207616965119
11.6586422383117,2130.23312575371,0.905157185122083
11.6630553122122,2130.11451481321,0.905106786156949
11.6674685181797,2129.99598103447,0.905056419978613
11.6718818561717,2129.87752405467,0.90500608643291
11.6762953261462,2129.75914336236,0.904955785302517
11.6807089280613,2129.64083837323,0.904905516339157
11.6851226618756,2129.52260853389,0.904855279307692
11.6895365275481,2129.40445335678,0.904805074000943
11.6939505250379,2129.28637240822,0.904754900234645
11.6983646543046,2129.16836530425,0.904704757845643
11.7027789153079,2129.05043170908,0.90465464669126
11.7071933080078,2128.93257133457,0.904604566649064
11.7116078323644,2128.81478394004,0.904554517616784
11.716022488338,2128.69706933217,0.904504499512274
11.7204372758891,2128.57942736495,0.904454512273502
11.724852194978,2128.46185791144,0.904404555846521
11.7292672455654,2128.3443608041,0.904354630160147
11.733682427612,2128.22693583162,0.904304735124592
11.7380977410785,2128.10958279816,0.904254870656638
11.7425131859258,2127.99230154436,0.904205036688573
11.746928762115,2127.8750919549,0.904155233171399
11.7513444696071,2127.75795396113,0.904105460075946
11.7557603083632,2127.64088754207,0.904055717393294
11.7601762783445,2127.52389272469,0.904006005134905
11.764592379512,2127.40696958404,0.903956323332672
11.7690086118267,2127.29011820089,0.903906672020911
11.7734249752497,2127.17333865989,0.903857051235591
11.7778414697417,2127.05663105952,0.903807461018562
11.7822580952636,2126.9399954709,0.903757901400037
11.7866748517761,2126.82343192312,0.90370837239238
11.7910917392401,2126.70694039805,0.903658873987888
11.7955087576161,2126.59052082847,0.903609406157994
11.799925906865,2126.4741730974,0.903559968853
11.8043431869475,2126.35789703791,0.903510562001967
11.8087605978247,2126.24169243299,0.903461185512692
11.8131781394575,2126.12555907747,0.903411839297995
11.8175958118072,2126.00949672933,0.903362523255034
11.822013614835,2125.89350508392,0.903313237254368
11.8264315485026,2125.77758384609,0.903263981170579
11.8308496127715,2125.66173275574,0.903214754893154
11.8352678076038,2125.545951597,0.903165558330358
11.8396861329613,2125.43024020142,0.903116391410623
11.8441045888062,2125.31459844918,0.903067254083036
11.8485231751007,2125.19902626947,0.903018146317507
11.8529418918069,2125.08352364065,0.902969068104839
11.8573607388871,2124.96809061819,0.902920019468604
11.8617797163035,2124.85272739758,0.902871000491869
11.8661988240181,2124.73743422335,0.902822011278532
11.8706180619927,2124.62221129277,0.902773051912421
11.875037430189,2124.50705872167,0.902724122442754
11.8794569285687,2124.3919765322,0.902675222878935
11.8838765570934,2124.27696464847,0.902626353188722
11.8882963157246,2124.16202289502,0.902577513297563
11.8927162044242,2124.04715099631,0.902528703088378
11.8971362231541,2123.9323485765,0.902479922401466
11.9015563718764,2123.81761511716,0.902431171016537
11.9059766505536,2123.70294994276,0.902382448646559
11.9103970591487,2123.58835237475,0.902333755003206
11.9148175976249,2123.47382182847,0.902285089838054
11.9192382659461,2123.3593578477,0.902236452957245
11.9236590640763,2123.24496011691,0.902187844226713
11.9280799919797,2123.13062846569,0.902139263574042
11.9325010496207,2123.01636287024,0.902090710989121
11.9369222369636,2122.90216345392,0.902042186524373
11.9413435539727,2122.78803048747,0.90199369029483
11.9457650006121,2122.67396440316,0.901945222484176
11.9501865768455,2122.55996570682,0.901896783307337
11.9546082826363,2122.44603482636,0.901848372946138
11.9590301179477,2122.33217209826,0.901799991543553
11.9634520827425,2122.21837776263,0.901751639201605
11.9678741769836,2122.1046519615,0.901703315980652
11.9722964006335,2121.99099473822,0.901655021899103
11.9767187536547,2121.87740603724,0.901606756933356
11.98114123601,2121.76388570403,0.901558521017757
11.985563847662,2121.65043348511,0.901510314044594
11.9899865885735,2121.53704904175,0.901462135869939
11.9944094587077,2121.42373201091,0.901413986339531
11.9988324580278,2121.31048207681,0.901365865319195
12.0032555864973,2121.19729897232,0.901317772695423
12.00767884408,2121.08418247943,0.901269708375582
12.0121022307396,2120.97113242944,0.901221672287987
12.01652574644,2120.858148703,0.901173664381927
12.0209493911452,2120.74523123014,0.901125684627668
12.0253731648193,2120.63237999027,0.901077733016464
12.0297970674262,2120.51959501215,0.901029809560538
12.03422109893,2120.40687643623,0.900981914319562
12.0386452592944,2120.29422449126,0.90093404739074
12.0430695484834,2120.18163937032,0.900886208856109
12.0474939664604,2120.0691211891,0.900838398764828
12.0519185131889,2119.95666997107,0.900790617126872
12.0563431886324,2119.84428564218,0.900742863910777
12.0607679927545,2119.73196802899,0.900695139042842
12.0651929255187,2119.61971685798,0.900647442406854
12.0696179868889,2119.50753175537,0.900599773843979
12.074043176829,2119.39541224702,0.900552133152754
12.0784684953034,2119.28335773939,0.900504520080983
12.0828939422769,2119.17136762393,0.900456934370086
12.0873195177145,2119.05944138605,0.900409375801402
12.0917452215817,2118.94757860698,0.900361844196996
