Mach,alpha_deg,def_roll,Cll
5.0,6.0,5.0,-0.09
5.0,8.0,5.0,-0.096
5.0,10.0,5.0,-0.1
5.0,12.0,5.0,-0.104
5.0,14.0,5.0,-0.108
5.0,16.0,5.0,-0.112
5.0,18.0,5.0,-0.116
5.0,20.0,5.0,-0.119
0.3,0.0,10.0,-0.444
0.3,2.0,10.0,-0.445
0.3,4.0,10.0,-0.447
0.3,6.0,10.0,-0.443
0.3,8.0,10.0,-0.43
0.3,10.0,10.0,-0.413
0.3,12.0,10.0,-0.391
0.3,14.0,10.0,-0.366
0.3,16.0,10.0,-0.341
0.3,18.0,10.0,-0.287
0.3,20.0,10.0,-0.242
0.5,0.0,10.0,-0.455
0.5,2.0,10.0,-0.456
0.5,4.0,10.0,-0.457
0.5,6.0,10.0,-0.45
0.5,8.0,10.0,-0.433
0.5,10.0,10.0,-0.412
0.5,12.0,10.0,-0.386
0.5,14.0,10.0,-0.358
0.5,16.0,10.0,-0.33
0.5,18.0,10.0,-0.269
0.5,20.0,10.0,-0.229
0.8,0.0,10.0,-0.473
0.8,2.0,10.0,-0.472
0.8,4.0,10.0,-0.47
0.8,6.0,10.0,-0.46
0.8,8.0,10.0,-0.44
0.8,10.0,10.0,-0.418
0.8,12.0,10.0,-0.393
0.8,14.0,10.0,-0.367
0.8,16.0,10.0,-0.343
0.8,18.0,10.0,-0.285
0.8,20.0,10.0,-0.253
1.2,0.0,10.0,-0.718
1.2,2.0,10.0,-0.716
1.2,4.0,10.0,-0.71
1.2,6.0,10.0,-0.696
1.2,8.0,10.0,-0.679
1.2,10.0,10.0,-0.661
1.2,12.0,10.0,-0.643
1.2,14.0,10.0,-0.629
1.2,16.0,10.0,-0.613
1.2,18.0,10.0,-0.571
1.2,20.0,10.0,-0.547
2.0,0.0,10.0,-0.445
2.0,2.0,10.0,-0.445
2.0,4.0,10.0,-0.444
2.0,6.0,10.0,-0.443
2.0,8.0,10.0,-0.442
2.0,10.0,10.0,-0.441
2.0,12.0,10.0,-0.439
2.0,14.0,10.0,-0.436
2.0,16.0,10.0,-0.432
2.0,18.0,10.0,-0.426
2.0,20.0,10.0,-0.42
3.0,0.0,10.0,-0.28
3.0,2.0,10.0,-0.281
3.0,4.0,10.0,-0.283
3.0,6.0,10.0,-0.285
3.0,8.0,10.0,-0.287
3.0,10.0,10.0,-0.288
3.0,12.0,10.0,-0.289
3.0,14.0,10.0,-0.289
3.0,16.0,10.0,-0.29
3.0,18.0,10.0,-0.29
3.0,20.0,10.0,-0.29
4.0,0.0,10.0,-0.209
4.0,2.0,10.0,-0.21
4.0,4.0,10.0,-0.215
4.0,6.0,10.0,-0.223
4.0,8.0,10.0,-0.232
4.0,10.0,10.0,-0.237
4.0,12.0,10.0,-0.239
4.0,14.0,10.0,-0.242
4.0,16.0,10.0,-0.245
4.0,18.0,10.0,-0.249
4.0,20.0,10.0,-0.251
5.0,0.0,10.0,-0.17
5.0,2.0,10.0,-0.172
5.0,4.0,10.0,-0.178
5.0,6.0,10.0,-0.187
5.0,8.0,10.0,-0.197
5.0,10.0,10.0,-0.205
5.0,12.0,10.0,-0.212
5.0,14.0,10.0,-0.218
5.0,16.0,10.0,-0.224
5.0,18.0,10.0,-0.228
5.0,20.0,10.0,-0.232
0.3,0.0,15.0,-0.662
0.3,2.0,15.0,-0.658
0.3,4.0,15.0,-0.643
0.3,6.0,15.0,-0.621
0.3,8.0,15.0,-0.592
0.3,10.0,15.0,-0.56
0.3,12.0,15.0,-0.534
0.3,14.0,15.0,-0.506
0.3,16.0,15.0,-0.463
0.3,18.0,15.0,-0.388
0.3,20.0,15.0,-0.336
0.5,0.0,15.0,-0.676
0.5,2.0,15.0,-0.67
0.5,4.0,15.0,-0.653
0.5,6.0,15.0,-0.627
0.5,8.0,15.0,-0.592
0.5,10.0,15.0,-0.555
0.5,12.0,15.0,-0.524
0.5,14.0,15.0,-0.494
0.5,16.0,15.0,-0.454
0.5,18.0,15.0,-0.381
0.5,20.0,15.0,-0.335
0.8,0.0,15.0,-0.692
0.8,2.0,15.0,-0.688
0.8,4.0,15.0,-0.671
0.8,6.0,15.0,-0.644
0.8,8.0,15.0,-0.609
0.8,10.0,15.0,-0.572
0.8,12.0,15.0,-0.542
0.8,14.0,15.0,-0.516
0.8,16.0,15.0,-0.485
0.8,18.0,15.0,-0.419
0.8,20.0,15.0,-0.383
1.2,0.0,15.0,-1.038
1.2,2.0,15.0,-1.031
1.2,4.0,15.0,-1.014
1.2,6.0,15.0,-0.99
1.2,8.0,15.0,-0.96
1.2,10.0,15.0,-0.936
1.2,12.0,15.0,-0.916
1.2,14.0,15.0,-0.896
1.2,16.0,15.0,-0.875
1.2,18.0,15.0,-0.824
1.2,20.0,15.0,-0.798
2.0,0.0,15.0,-0.656
2.0,2.0,15.0,-0.655
2.0,4.0,15.0,-0.652
2.0,6.0,15.0,-0.646
2.0,8.0,15.0,-0.639
2.0,10.0,15.0,-0.633
2.0,12.0,15.0,-0.629
2.0,14.0,15.0,-0.626
2.0,16.0,15.0,-0.621
2.0,18.0,15.0,-0.612
2.0,20.0,15.0,-0.605
3.0,0.0,15.0,-0.422
3.0,2.0,15.0,-0.422
3.0,4.0,15.0,-0.42
3.0,6.0,15.0,-0.42
3.0,8.0,15.0,-0.421
3.0,10.0,15.0,-0.422
3.0,12.0,15.0,-0.422
3.0,14.0,15.0,-0.423
3.0,16.0,15.0,-0.423
3.0,18.0,15.0,-0.424
3.0,20.0,15.0,-0.425
4.0,0.0,15.0,-0.326
4.0,2.0,15.0,-0.329
4.0,4.0,15.0,-0.335
4.0,6.0,15.0,-0.341
4.0,8.0,15.0,-0.346
4.0,10.0,15.0,-0.35
4.0,12.0,15.0,-0.354
4.0,14.0,15.0,-0.357
4.0,16.0,15.0,-0.361
4.0,18.0,15.0,-0.365
4.0,20.0,15.0,-0.368
5.0,0.0,15.0,-0.275
5.0,2.0,15.0,-0.277
5.0,4.0,15.0,-0.284
5.0,6.0,15.0,-0.296
5.0,8.0,15.0,-0.308
5.0,10.0,15.0,-0.315
5.0,12.0,15.0,-0.321
5.0,14.0,15.0,-0.326
5.0,16.0,15.0,-0.333
5.0,18.0,15.0,-0.339
5.0,20.0,15.0,-0.344
