No of BETA is:  1
 CN                  
  $DEFLCT DELTA1 =0.0,0.0,0.0,0.0,$                                             
                      
   -1.130   -1.125   -1.019   -1.026   -1.325   -1.198   -0.523   -0.336   -0.233   -0.173   -0.148
   -1.963   -1.992   -1.837   -1.853   -1.838   -1.762   -0.790   -0.595   -0.496   -0.446   -0.343
   -3.170   -3.241   -3.067   -3.167   -2.727   -2.388   -1.230   -1.045   -0.936   -0.884   -0.749
 CM                  
  $DEFLCT DELTA1 =2.00,2.00,-2.00,-2.00,$                                       
                      
    0.223    0.225    0.251    0.318    0.130    0.074    0.024    0.014    0.010    0.008    0.007
    0.155    0.157    0.196    0.265   -0.079   -0.118   -0.022    0.012    0.034    0.049    0.059
   -0.040   -0.038    0.006    0.025   -0.374   -0.374   -0.113   -0.041    0.002    0.034    0.058
   -0.850   -0.854   -0.803   -0.927   -1.114   -0.985   -0.412   -0.233   -0.129   -0.065   -0.036
   -1.000   -0.998   -0.870   -0.835   -1.231   -1.140   -0.497   -0.314   -0.210   -0.159   -0.126
   -1.867   -1.904   -1.719   -1.662   -1.740   -1.700   -0.764   -0.573   -0.474   -0.425   -0.324
   -3.110   -3.185   -2.977   -3.016   -2.653   -2.346   -1.211   -1.027   -0.918   -0.867   -0.728
 CM                  
  $DEFLCT DELTA1 =4.00,4.00,-4.00,-4.00,$                                       
                      
    0.454    0.460    0.513    0.645    0.264    0.148    0.049    0.029    0.021    0.017    0.016
    0.381    0.388    0.451    0.579    0.056   -0.044    0.004    0.028    0.047    0.060    0.068
    0.172    0.178    0.241    0.296   -0.257   -0.311   -0.091   -0.027    0.015    0.045    0.067
   -0.716   -0.714   -0.651   -0.768   -1.049   -0.950   -0.398   -0.222   -0.117   -0.052   -0.024
   -0.906   -0.909   -0.762   -0.666   -1.140   -1.080   -0.469   -0.289   -0.185   -0.139   -0.102
   -1.814   -1.864   -1.646   -1.498   -1.644   -1.641   -0.738   -0.548   -0.449   -0.406   -0.300
   -3.079   -3.145   -2.892   -2.869   -2.580   -2.305   -1.191   -1.010   -0.906   -0.848   -0.710
 CM                  
  $DEFLCT DELTA1 =8.00,8.00,-8.00,-8.00,$                                       
                      
    0.957    0.972    1.079    1.337    0.542    0.300    0.102    0.062    0.049    0.042    0.035
    0.856    0.871    0.988    1.238    0.335    0.111    0.061    0.068    0.082    0.092    0.094
    0.586    0.604    0.709    0.839   -0.016   -0.178   -0.039    0.010    0.047    0.077    0.085
   -0.546   -0.550   -0.451   -0.506   -0.925   -0.879   -0.367   -0.195   -0.090   -0.035    0.006
   -0.841   -0.866   -0.670   -0.394   -0.969   -0.963   -0.411   -0.233   -0.125   -0.086   -0.042
   -1.756   -1.801   -1.498   -1.189   -1.462   -1.533   -0.684   -0.502   -0.412   -0.355   -0.254
   -3.165   -3.171   -2.808   -2.626   -2.443   -2.216   -1.150   -0.978   -0.869   -0.806   -0.674
 CM                  
  $DEFLCT DELTA1 =12.00,12.00,-12.00,-12.00,$                                   
                      
    1.501    1.532    1.689    2.055    0.822    0.456    0.162    0.105    0.086    0.077    0.063
    1.315    1.342    1.529    1.921    0.615    0.274    0.130    0.118    0.128    0.130    0.133
    0.881    0.894    1.065    1.357    0.229   -0.031    0.024    0.058    0.090    0.102    0.114
   -0.499   -0.520   -0.380   -0.318   -0.816   -0.812   -0.336   -0.166   -0.053    0.000    0.049
   -0.837   -0.856   -0.594   -0.163   -0.820   -0.866   -0.354   -0.179   -0.084   -0.020    0.019
   -1.874   -1.842   -1.415   -0.928   -1.297   -1.421   -0.629   -0.459   -0.362   -0.303   -0.210
   -3.237   -3.169   -2.704   -2.418   -2.323   -2.127   -1.107   -0.939   -0.824   -0.766   -0.633
 CM                  
  $DEFLCT DELTA1 =16.00,16.00,-16.00,-16.00,$                                   
                      
    1.911    1.940    2.176    2.722    1.095    0.618    0.233    0.158    0.134    0.106    0.103
    1.604    1.617    1.885    2.526    0.887    0.449    0.209    0.182    0.187    0.176    0.187
    1.027    1.017    1.263    1.830    0.474    0.126    0.095    0.118    0.147    0.148    0.153
   -0.495   -0.511   -0.317   -0.169   -0.724   -0.762   -0.308   -0.134   -0.028    0.046    0.092
   -1.010   -0.951   -0.586    0.009   -0.697   -0.764   -0.295   -0.132   -0.023    0.046    0.076
   -1.985   -1.867   -1.333   -0.692   -1.155   -1.309   -0.572   -0.408   -0.310   -0.253   -0.167
   -3.252   -3.123   -2.592   -2.240   -2.218   -2.037   -1.058   -0.894   -0.788   -0.724   -0.595
 CM                  
  $DEFLCT DELTA1 =20.00,20.00,-20.00,-20.00,$                                   
                      
    2.099    2.100    2.420    3.269    1.353    0.786    0.309    0.223    0.196    0.158    0.157
    1.689    1.667    2.032    3.014    1.142    0.606    0.288    0.258    0.261    0.241    0.272
    1.112    1.101    1.452    2.286    0.711    0.268    0.170    0.181    0.190    0.208    0.195
   -0.631   -0.587   -0.311   -0.068   -0.651   -0.711   -0.276   -0.106    0.012    0.089    0.130
   -1.128   -1.005   -0.572    0.131   -0.605   -0.662   -0.233   -0.067    0.056    0.114    0.152
   -1.983   -1.806   -1.218   -0.477   -1.033   -1.190   -0.504   -0.346   -0.256   -0.204   -0.121
   -3.198   -3.031   -2.470   -2.099   -2.124   -1.941   -1.004   -0.850   -0.743   -0.685   -0.557
 CA                  
  $DEFLCT DELTA1 =0.0,0.0,0.0,0.0,$                                             
                      
    0.316    0.324    0.422    0.655    0.638    0.434    0.263    0.198    0.166    0.147    0.134
    0.316    0.324    0.422    0.655    0.638    0.434    0.263    0.199    0.167    0.147    0.135
    0.313    0.321    0.419    0.655    0.636    0.434    0.265    0.201    0.169    0.150    0.138
    0.295    0.303    0.402    0.652    0.631    0.436    0.272    0.209    0.178    0.160    0.148
    0.293    0.302    0.401    0.646    0.623    0.439    0.282    0.223    0.194    0.176    0.165
    0.289    0.297    0.397    0.631    0.612    0.443    0.296    0.242    0.214    0.198    0.188
    0.271    0.278    0.375    0.600    0.598    0.448    0.314    0.264    0.240    0.225    0.216
 CA                  
  $DEFLCT DELTA1 =2.00,2.00,-2.00,-2.00,$                                       
                      
    0.319    0.327    0.425    0.658    0.639    0.435    0.264    0.199    0.166    0.147    0.134
    0.322    0.330    0.429    0.662    0.641    0.436    0.265    0.200    0.167    0.148    0.136
    0.323    0.331    0.430    0.666    0.642    0.438    0.267    0.203    0.170    0.151    0.139
    0.311    0.319    0.419    0.671    0.641    0.442    0.275    0.213    0.181    0.162    0.150
    0.313    0.322    0.422    0.671    0.636    0.447    0.288    0.228    0.198    0.180    0.168
    0.311    0.319    0.420    0.658    0.626    0.452    0.303    0.247    0.219    0.203    0.192
    0.292    0.299    0.399    0.630    0.614    0.458    0.321    0.271    0.246    0.231    0.221
 CA                  
  $DEFLCT DELTA1 =4.00,4.00,-4.00,-4.00,$                                       
                      
    0.325    0.334    0.432    0.668    0.644    0.438    0.265    0.200    0.167    0.148    0.135
    0.333    0.341    0.440    0.676    0.648    0.440    0.267    0.202    0.169    0.150    0.137
    0.338    0.346    0.446    0.684    0.651    0.444    0.271    0.205    0.173    0.153    0.140
    0.332    0.340    0.442    0.696    0.654    0.451    0.281    0.217    0.185    0.166    0.153
    0.335    0.344    0.446    0.701    0.652    0.458    0.295    0.234    0.204    0.185    0.173
    0.333    0.341    0.445    0.691    0.643    0.463    0.311    0.254    0.226    0.208    0.198
    0.315    0.322    0.425    0.665    0.632    0.470    0.330    0.279    0.253    0.238    0.229
 CA                  
  $DEFLCT DELTA1 =8.00,8.00,-8.00,-8.00,$                                       
                      
    0.353    0.361    0.461    0.707    0.662    0.450    0.273    0.206    0.172    0.152    0.139
    0.368    0.377    0.478    0.723    0.671    0.455    0.277    0.210    0.176    0.156    0.142
    0.382    0.391    0.493    0.739    0.678    0.461    0.283    0.215    0.182    0.162    0.147
    0.380    0.389    0.495    0.762    0.689    0.474    0.298    0.232    0.199    0.177    0.165
    0.381    0.388    0.498    0.773    0.692    0.486    0.315    0.253    0.222    0.200    0.189
    0.379    0.386    0.499    0.767    0.684    0.491    0.333    0.275    0.245    0.227    0.216
    0.354    0.364    0.479    0.744    0.676    0.501    0.355    0.302    0.275    0.259    0.249
 CA                  
  $DEFLCT DELTA1 =12.00,12.00,-12.00,-12.00,$                                   
                      
    0.399    0.408    0.510    0.771    0.694    0.470    0.286    0.217    0.182    0.162    0.147
    0.419    0.428    0.533    0.794    0.706    0.479    0.294    0.224    0.189    0.167    0.153
    0.435    0.443    0.551    0.814    0.717    0.488    0.302    0.233    0.198    0.174    0.161
    0.427    0.434    0.549    0.842    0.734    0.507    0.322    0.256    0.223    0.197    0.186
    0.426    0.434    0.554    0.859    0.743    0.520    0.344    0.281    0.246    0.227    0.216
    0.414    0.426    0.555    0.855    0.736    0.528    0.363    0.303    0.274    0.255    0.244
    0.389    0.405    0.538    0.835    0.729    0.540    0.388    0.334    0.308    0.290    0.280
 CA                  
  $DEFLCT DELTA1 =16.00,16.00,-16.00,-16.00,$                                   
                      
    0.453    0.462    0.569    0.855    0.737    0.500    0.308    0.237    0.201    0.175    0.162
    0.473    0.481    0.591    0.880    0.753    0.512    0.319    0.247    0.212    0.185    0.172
    0.484    0.490    0.606    0.901    0.767    0.524    0.330    0.260    0.226    0.197    0.186
    0.473    0.480    0.608    0.935    0.789    0.545    0.354    0.288    0.249    0.230    0.217
    0.451    0.468    0.609    0.954    0.800    0.563    0.380    0.314    0.281    0.264    0.249
    0.440    0.463    0.613    0.951    0.794    0.571    0.401    0.341    0.311    0.293    0.279
    0.420    0.446    0.600    0.933    0.788    0.588    0.430    0.377    0.347    0.331    0.318
 CA                  
  $DEFLCT DELTA1 =20.00,20.00,-20.00,-20.00,$                                   
                      
