Mach,alpha_deg,def_roll,Cll
3.0,0,16.0,0.0006456
3.0,0,20.0,0.001181
3.0,2,0.0,0.0005833
3.0,2,5.0,-0.5887
3.0,2,10.0,-1.184
3.0,2,15.0,-1.763
3.0,4,0.0,0.0002425
3.0,4,5.0,-0.6066
3.0,4,10.0,-1.184
3.0,4,15.0,-1.778
3.0,8,0.0,0.0004059
3.0,8,5.0,-0.6403
3.0,8,10.0,-1.248
3.0,8,15.0,-1.83
3.0,12,0.0,0.001216
3.0,12,5.0,-0.6605
3.0,12,10.0,-1.297
3.0,12,15.0,-1.894
3.0,16,0.0,0.001857
3.0,16,5.0,-0.6562
3.0,16,10.0,-1.298
3.0,16,15.0,-1.895
3.0,20,0.0,-0.001894
3.0,20,5.0,-0.676
3.0,20,10.0,-1.334
3.0,20,15.0,-1.943
5.0,0,2.0,-0.0009958
5.0,0,4.0,-0.0003417
5.0,0,5.0,-0.4479
5.0,0,8.0,-0.0003809
5.0,0,10.0,-0.9468
5.0,0,12.0,0.0005483
5.0,0,15.0,-1.501
5.0,0,16.0,0.0004812
5.0,0,20.0,-0.001029
5.0,2,0.0,-0.0004973
5.0,2,5.0,-0.4591
5.0,2,10.0,-0.9642
5.0,2,15.0,-1.518
5.0,4,0.0,-0.0003588
5.0,4,5.0,-0.489
5.0,4,10.0,-0.9642
5.0,8,0.0,-7.271e-05
5.0,8,5.0,-0.5607
5.0,8,10.0,-1.124
5.0,8,15.0,-1.713
5.0,12,0.0,0.001251
5.0,12,5.0,-0.6023
5.0,12,10.0,-1.183
5.0,12,15.0,-1.771
5.0,16,0.0,0.002162
5.0,16,5.0,-0.649
5.0,16,10.0,-1.265
5.0,16,15.0,-1.866
5.0,20,0.0,0.0006448
5.0,20,5.0,-0.6936
5.0,20,10.0,-1.349
5.0,20,15.0,-1.976
7.0,0,2.0,-0.00126
7.0,0,4.0,-0.0005172
7.0,0,5.0,-0.4171
7.0,0,8.0,0.0008207
7.0,0,10.0,-0.8958
7.0,0,12.0,0.0002387
7.0,0,15.0,-1.477
7.0,0,16.0,0.001304
7.0,0,20.0,-0.002361
7.0,2,0.0,-0.000455
7.0,2,5.0,-0.4298
7.0,2,10.0,-0.9186
7.0,2,15.0,-1.504
7.0,4,0.0,-0.0005736
7.0,4,5.0,-0.4584
7.0,4,10.0,-0.9186
7.0,4,15.0,-1.567
7.0,8,0.0,-0.0006854
7.0,8,5.0,-0.5224
7.0,8,10.0,-1.074
7.0,8,15.0,-1.678
7.0,12,0.0,-4.896e-05
7.0,12,5.0,-0.5752
7.0,12,10.0,-1.147
7.0,12,15.0,-1.741
7.0,16,0.0,0.001375
7.0,16,5.0,-0.6266
7.0,16,10.0,-1.227
7.0,16,15.0,-1.822
7.0,20,0.0,0.002109
7.0,20,5.0,-0.6721
7.0,20,10.0,-1.309
7.0,20,15.0,-1.92
9.0,0,2.0,-0.0009242
9.0,0,4.0,-0.0005926
9.0,0,5.0,-0.4087
9.0,0,8.0,0.0006399
9.0,0,10.0,-0.8849
9.0,0,12.0,0.0001747
9.0,0,15.0,-1.492
9.0,0,16.0,0.00126
9.0,0,20.0,-0.001651
9.0,2,0.0,-0.000919
9.0,2,5.0,-0.4152
9.0,2,10.0,-0.8966
9.0,2,15.0,-1.503
9.0,4,0.0,-0.0007452
9.0,4,5.0,-0.4266
9.0,4,10.0,-0.8966
9.0,4,15.0,-1.536
9.0,8,0.0,-0.0009536
9.0,8,5.0,-0.4874
9.0,8,10.0,-1.02
9.0,8,15.0,-1.62
9.0,12,0.0,-0.0008797
9.0,12,5.0,-0.5536
9.0,12,10.0,-1.116
9.0,12,15.0,-1.709
9.0,16,0.0,0.001322
9.0,16,5.0,-0.607
9.0,16,10.0,-1.202
9.0,16,15.0,-1.779
9.0,20,0.0,0.0009778
9.0,20,5.0,-0.6606
9.0,20,10.0,-1.292
9.0,20,15.0,-1.872
11.0,0,2.0,-0.001058
11.0,0,4.0,-0.0003017
11.0,0,5.0,-0.4013
11.0,0,8.0,0.0006731
11.0,0,10.0,-0.8756
11.0,0,12.0,0.0005269
11.0,0,15.0,-1.495
11.0,0,16.0,0.001732
11.0,0,20.0,-0.001734
11.0,2,0.0,-0.001256
11.0,2,5.0,-0.3899
11.0,2,10.0,-0.8775
11.0,2,15.0,-1.494
11.0,4,0.0,-0.001327
11.0,4,5.0,-0.4028
11.0,4,10.0,-0.8927
11.0,4,15.0,-1.502
11.0,8,0.0,-0.001142
11.0,8,5.0,-0.4558
11.0,8,10.0,-0.9692
11.0,8,15.0,-1.556
11.0,12,0.0,-0.0018
11.0,12,5.0,-0.5388
11.0,12,10.0,-1.091
11.0,12,15.0,-1.676
11.0,16,0.0,-0.0001172
11.0,16,5.0,-0.5944
11.0,16,10.0,-1.176
11.0,16,15.0,-1.752
11.0,20,0.0,0.0007856
11.0,20,5.0,-0.65
11.0,20,10.0,-1.268
11.0,20,15.0,-1.848
